#sID	sQuestName	iQType	sQTip	iOpenTime	iCloseTime	sOConditions	sFinshQType	iGetManager	iQuestIngManager	iFinshQuestManager	iGiftID1	iRepeat
M00130388	一入杭州-酒館猜謎-謎語三	1	找小二繳交信物(3個)-拿到千錘百鍊丹*3	9	10	(7,990037,3)	(2,990037,3)	0	0	130388001	300054	1
M00130389	一入杭州-酒館猜謎-謎語四	1	找小二繳交信物(4個)-拿到千錘百鍊丹*4	9	10	(7,990037,4)	(2,990037,4)	0	0	130389001	300055	1
M00130390	一入杭州-酒館猜謎-謎語五	1	找小二繳交信物(5個)-拿到千錘百鍊丹*5	9	10	(7,990037,5)	(2,990037,5)	0	0	130390001	300056	1
M00130391	一入杭州-酒館猜謎-謎語六	1	找小二繳交信物(6個)-拿到千錘百鍊丹*6	9	10	0	(2,990037,6)	130391002	130391002	130391001	300057	1
M00130396	一入杭州-挑布	1	與杭州居民對話-拿到早春圖	0	0	(7,231007,1)	(2,231007,1)	0	0	130396001	300059	0
M00130397	一入杭州-挑布	1	與杭州居民對話-拿到早春圖-之後對話(記錄對話編號)	0	0	0	(1,0,0)	0	0	130397001	0	0
M00130401	一入杭州文化-油紙傘	1	與市集的傘舖老闆交談	0	0	0	(1,0,0)	0	0	130401001	0	0
M00130402	一入杭州文化-扇子	1	與扇子店老闆交談	0	0	0	(1,0,0)	0	0	130402001	0	0
M00130403	一入杭州文化-絲綢	1	與布店老闆交談	0	0	0	(1,0,0)	0	0	130403001	0	0
M00130404	一入杭州文化-民間故事	1	白蛇傳	0	0	0	(1,0,0)	0	0	130404001	0	0
M00130405	一入杭州文化-民間故事	1	金牛出水(西湖)	0	0	0	(1,0,0)	0	0	130405001	0	0
M00130406	一入杭州地理指引	1	介紹杭州城內位置	0	0	0	(1,0,0)	0	0	130406001	0	0
M00130407	一入杭州-失物招領	1	與金風鏢局的呂鏢師交談	0	0	(7,680002,1)	(1,0,0)	0	0	130407001	0	0
M00130408	一入杭州-失物招領	1	與金風鏢局的呂鏢師交談-歸還	0	0	0	(2,680002,1)	0	0	130408001	300066	0
M00130409	一入杭州-失物招領	1	與金風鏢局的呂鏢師交談-不歸還	0	0	0	(1,0,0)	0	0	130409001	300065	0
M00130411	一入杭州-青城捉拿叛徒	1	與燕宇交談	0	0	0	(1,0,0)	0	0	130411001	0	0
M00130412	一入杭州-青城捉拿叛徒	1	申時靈隱寺觸發捉拿叛徒(紀錄動畫編號)	0	0	0	(1,0,0)	0	0	130412001	0	0
M00130413	一入杭州-青城捉拿叛徒	1	申時靈隱寺觸發捉拿叛徒(紀錄動畫編號)-戰鬥結束後	0	0	0	(1,0,0)	0	0	130413001	0	0
M00130414	一入杭州-唐寅真跡傘	1	與傘鋪老闆交談-需鑑定50(可買到唐寅真跡傘)	0	0	(4,6,50)	(1,0,0)	0	0	130414001	0	0
M00130415	一入杭州-五嶽四龍	1	拿到金髮簪了！(紀錄任務編號用)	0	0	0	(1,0,0)	0	0	0	0	0
M00130416	一入杭州-五嶽四龍	1	用來判斷之前認不認識五嶽四龍！(紀錄任務編號用)	0	0	0	(1,0,0)	0	0	0	0	0
M00130501	一入杭州-見香兒	1	琴棋書畫均30以上！(紀錄動畫編號用)	0	0	0	(1,0,0)	0	0	21300014	0	0
M00130502	一入杭州-見香兒	1	接續；午時見香兒！(紀錄動畫編號用)	0	0	0	(1,0,0)	0	0	21300011	0	0
M00130510	一入杭州-見香兒	1	與香兒仕女對話(紀錄動畫編號用)	0	0	0	(1,0,0)	0	0	130510001	0	0
M00130511	一入杭州-見香兒	1	與香兒仕女對話；琴棋書畫滿30	0	0	(9,M00130033,0)*(5,0,30)*(5,1,30)*(5,5,30)*(5,4,30)*(10,M00130516,0)	(1,0,0)	0	0	130511001	0	0
M00130512	一入杭州-見香兒	1	與香兒仕女對話；琴棋書畫滿30；考試通過	0	0	0	(1,0,0)	0	0	130512001	300081	0
M00130513	一入杭州-見香兒	1	與香兒仕女對話；琴棋書畫滿30；考試未通過	0	0	0	(1,0,0)	0	0	130513001	300012	0
M00130514	一入杭州-見香兒	1	與香兒仕女對話；琴棋書畫滿30；不想作答(直接回養成)	0	0	0	(1,0,0)	0	0	130514001	300012	0
M00130516	一入杭州-見香兒	1	與香兒仕女對話；琴棋書畫未滿30	0	0	(9,M00130033,0)	(1,0,0)	0	0	130516001	300012	0
M00130599	一入杭州-見香兒	1	跟水果嬸講話(只是測試用)	0	0	0	(1,0,0)	0	0	130599001	300503	0
M00130701	新版杭州-藍婷掉金釵	1	藍婷說自己的金釵掉了	0	0	0	(1,0,0)	0	0	130015001	0	0
M00130702	新版杭州-街頭小孩證言	1	街頭小孩說金釵被撿走	0	0	0	(1,0,0)	0	0	130000001	0	0
M00130703	新版杭州-敗四龍去當鋪	1	得知金釵被典當了	0	0	0	(1,0,0)	0	0	0	0	0
M00130704	新版杭州-贖回金釵交還	1	是否將金釵交還藍婷	0	0	(7,990047,1)*(10,M00130708,0)	(2,990047,1)	0	0	130016001	0	0
M00130705	新版杭州-藍婷消失	1	藍婷離開了	0	0	0	(1,0,0)	0	0	0	0	0
M00130706	新版杭州-當鋪老板	1	鑑定30以上鑑定真品	0	0	(4,6,30)*(10,M00130707,0)	(3,0,10000)	130000002	130000002	130000005	0	0
M00130707	新版杭州-當鋪老板	1	鑑定30以下鑑定贗品	0	0	(10,M00130706,0)	(3,0,10000)	130000008	130000008	130000011	0	0
M00130708	新版杭州-假的金髮釵	1	假的金髮釵	0	0	(7,990109,1)*(10,M00130704,0)	(1,0,0)	0	0	130016004	0	0
M00130709	新版杭州-偶遇秦紅殤	1	偶遇秦紅殤	0	0	0	(1,0,0)	0	0	130000014	0	0
M00130710	新版杭州-偶遇秦紅殤2	1	聽到秦紅殤喜歡玉器	0	0	0	(1,0,0)	0	0	130000015	0	0
M00130711	新版杭州-偶遇秦紅殤3	1	給她200319禪地玉冊	0	0	(7,200319,1)	(2,200319,1)	0	0	130000016	0	0
M00130712	新版杭州-偶遇秦紅殤4	1	移除三人	0	0	0	(1,0,0)	0	0	0	0	0
M00130713	新版杭州-鞏光傑好感高	1	鞏光傑好感>10	0	0	(10,M00130714,0)*(6,100096,10)	(1,0,0)	0	0	130000018	0	0
M00130714	新版杭州-鞏光傑好感低	1	鞏光傑好感<10	0	0	(10,M00130713,0)	(1,0,0)	0	0	130000019	0	0
M00130715	新版杭州-鞏光傑藥草事件	1	鞏光傑要藥草	0	0	0	(1,0,0)	0	0	130000020	0	0
M00130716	新版杭州-鞏光傑藥草事件	1	黃精人參延胡索x5	0	0	0	(2,100174,5)*(2,100173,5)*(2,100151,5)	130000023	130000023	130000024	0	0
M00130717	新版杭州-虛真做半身銅人甲	1	虛真作半身銅人甲	0	0	0	(1,0,0)	0	0	130000026	0	0
M00130718	新版杭州-虛真做半身銅人甲	1	給虛真材料黃晶5 白晶5	0	0	0	(2,100005,5)*(2,100004,5)	130000027	130000027	130000028	0	0
M00130719	新版杭州-給徐子易10個殘章	1	給徐子易十個殘章	0	0	(7,990110,10)	(2,990110,10)	0	0	130000030	920263	0
M00130720	新版杭州-徐子易講英雄事蹟	1	打打打打打	0	0	0	(1,0,0)	0	0	130000031	0	1
M00130721	新版杭州-前往破廟商議	1	前往破廟	0	0	0	(1,0,0)	0	0	0	0	0
M00130722	新版杭州-有約香兒	1	有約香兒	0	0	0	(1,0,0)	0	0	0	0	0
M00130723	新版杭州-大戰靈隱寺	1	靈隱寺種人	0	0	0	(1,0,0)	0	0	0	0	0
M00130724	新版杭州-大戰海鯊幫	1	港口大戰	0	0	0	(1,0,0)	0	0	0	0	0
M00130725	新版杭州-靈隱寺擋門	1	入杭州給,靈隱寺整修不給入	0	0	0	(1,0,0)	0	0	0	0	0
M00130726	新版杭州-龍井村擋門	1	入杭州給,7點過後設擋牆	0	0	0	(1,0,0)	0	0	0	0	0
M00130727	港口線的靈隱寺擋門	1	選打海鯊幫擋住靈隱寺	0	0	0	(1,0,0)	0	0	0	0	0
M00130728	新版杭州-前往破廟商議	1	秦紅殤對話	0	0	0	(1,0,0)	0	0	130000036	0	0
M00130729	新版杭州-前往破廟商議	1	幫眾對話	0	0	0	(1,0,0)	0	0	130000037	0	0
M00130730	新版杭州-火焰極刑	1	控制火焰的消失	0	0	0	(1,0,0)	0	0	0	0	0
M00131001	杭州金風鏢局事件（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	131001001	0	0
M00131002	杭州金風鏢局事件2（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	131001002	0	0
M00131003	杭州金風鏢局事件3（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	131001003	0	0
M00131004	破廟找李堂主（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	131001004	0	0
M00131005	與金風鏢局對峙（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	131001005	0	0
M00131006	破廟柯降龍加入（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	131001006	0	0
M00131007	搭船前往寶藏島（大忠線）	1	一次性對話	0	0	0	(1,0,1)	0	0	131001007	0	0
M00131008	搭船前往寶藏島2（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	131001008	0	0
M00135001	東廠線-陸少臨	1	完成後，在東廠線杭州才會遇到陸少臨(渡口)	0	0	0	(1,0,0)	0	0	0	0	0
M00135002	東廠線-前進寶藏島	1	在杭州渡口與陸少臨說話	0	0	0	(1,0,0)	0	0	135002001	300501	0
M00139001	大忠線-陸少臨	1	完成後，在大忠線杭州才會遇到陸少臨(金風鏢局)	0	0	0	(1,0,0)	0	0	0	0	0
M00139002	大忠線-李浩	1	完成後，在大忠線杭州才會遇到李浩(渡口)	0	0	0	(1,0,0)	0	0	139002001	300502	0
M00160001	佛劍魔刀，開始任務	1	佛劍魔刀，開始任務	0	0	0	(1,0,0)	0	0	0	0	0
M00160002	佛劍魔刀，幫荊棘	1	佛劍魔刀，幫荊棘	0	0	0	(1,0,0)	0	0	0	0	0
M00160003	佛劍魔刀，不幫荊棘	1	佛劍魔刀，不幫荊棘	0	0	0	(1,0,0)	0	0	0	0	0
M00160004	刀劍門之爭，開始任務	1	刀劍門之爭，開始任務(用來擋門)	0	0	0	(1,0,0)	0	0	21600014	0	0
M00160005	刀劍門之爭，整合成功	1	刀劍門之爭，統一成功(讓Mapicon判定顯示兩老)	0	0	0	(1,0,0)	21600100	21600100	21600100	0	0
M00160006	刀劍門之爭，整合失敗	1	刀劍門之爭，統一失敗(讓Mapicon判定顯示兩小)很多種原因會失敗，要怎麼設?	0	0	0	(1,0,0)	21600101	21600101	21600101	0	0
M00160007	刀劍合一，整合成功_天劍門	1	邀請參加武林大會	0	0	0	(1,0,0)	0	0	0	0	0
M00160008	刀劍合一，整合成功_絕刀門	1	邀請參加武林大會	0	0	0	(1,0,0)	0	0	0	0	0
M00160009	刀劍合一，整合成功_凌雲窟守門放行	1	判定能不能進窟內(Box設進行中，會往回走)，完成通知刀劍兩派任務，就可以進入。盟主線進大地圖前的對話~記得開啟這個任務~塞給主角。	0	0	0	(9,M00160007,0)*(9,M00160008,0)	0	0	21600027	0	1
M00160010	刀劍合一，整合成功_通知兩老	1	一次性通知	0	0	0	(1,0,0)	0	0	21600016	0	0
M00160011	刀劍合一，整合成功，條件滿足_陪練	1	主角刀劍悟性滿足，開啟是否陪練對話。(戰鬥1：贏接成功，輸接失敗對話)	0	0	(1,4,50)*(12,3,70)*(12,4,70)	(1,0,0)	0	0	21600017	0	1
M00160012	刀劍合一，整合成功，條件不足_陪練	1	主角刀劍悟性不足，開啟是否陪練對話。(戰鬥2：不管輸贏，接失敗對話)	0	0	(10,M00160011,0)	(1,0,0)	0	0	21600018	0	1
M00160013	刀劍合一，整合成功，合一成功	1	兩老，刀劍合一成功。	0	0	0	(1,0,0)	0	0	21600019	0	0
M00160014	刀劍合一，整合成功_滅門	1	時間到未成功，天龍教滅門(如果玩家在凌雲窟，待到時間過了，才觸發完成任務…有檢查日期的嗎?ex.每天00:00會說一天又過了，重新loading地圖)	0	0	0	(1,0,0)	0	0	0	0	0
M00160015	刀劍合一，整合失敗_天劍門	1	邀請參加武林大會	0	0	0	(1,0,0)	0	0	0	0	0
M00160016	刀劍合一，整合失敗_絕刀門	1	邀請參加武林大會	0	0	0	(1,0,0)	0	0	0	0	0
M00160017	刀劍合一，整合失敗_芙蓉坊	1	請出妹子，夏侯非入隊	0	0	0	(1,0,0)	0	0	0	0	0
M00160018	刀劍合一，整合失敗_兩派和好	1	到刀劍門，兩派和好	0	0	0	(1,0,0)	0	0	0	0	0
M00160019	刀劍合一，整合失敗_凌雲窟守門放行	1	整合成功和失敗兩種，EventCube要怎麼設……	0	0	0	(9,M00160018,0)	0	0	21600028	0	1
M00160020	刀劍合一，整合失敗_通知兩小	1	一次性通知	0	0	0	(1,0,0)	0	0	21600021	0	0
M00160021	刀劍合一，整合失敗，條件滿足_陪練	1	主角刀劍悟性滿足，開啟是否陪練對話。(戰鬥1：贏接成功，輸接失敗對話)	0	0	(1,4,50)*(12,3,80)*(12,4,80)	(1,0,0)	0	0	21600022	0	1
M00160022	刀劍合一，整合失敗，條件不足_陪練	1	主角刀劍悟性不足，開啟是否陪練對話。(戰鬥2：不管輸贏，接失敗對話)	0	0	(10,M00160021,0)	(1,0,0)	0	0	21600023	0	1
M00160023	刀劍合一，整合失敗_合一成功	1	兩小，刀劍合一成功。	0	0	0	(1,0,0)	0	0	21600024	0	0
M00160024	刀劍合一，整合失敗_滅門	1	時間到未成功，天龍教滅門(如果玩家在凌雲窟，待到時間過了，才觸發完成任務…有檢查日期的嗎?ex.每天00:00會說一天又過了，重新loading地圖)	0	0	0	(1,0,0)	0	0	0	0	0
M00160025	荊棘獲得佛劍魔刀	1	判斷用	0	0	0	(1,0,0)	0	0	0	0	0
M00160026	刀劍合一（盟主線）	1	判斷用	0	0	0	(1,0,0)	0	0	0	0	0
M00176001	火鳳凰（盟主線）	1	讓劍聖現身	0	0	0	(1,0,0)	0	0	0	0	0
M00176002	火鳳凰（盟主線）	1	種出火鳳凰，和劍聖講話	0	0	(7,210005,1)	(1,0,0)	0	0	21761002	0	0
M00176003	火鳳凰（盟主線）	1	擋門	0	0	0	(1,0,0)	0	0	0	0	0
M00180001	青城派，放生燕宇	1	二、沒必要白白送死，當沒看見吧！	0	0	0	(1,0,0)	0	0	0	0	0
M00180002	青城派，回報師傅	1	青城派，擊退摩乎，回派找師傅	0	0	0	(1,0,0)	0	0	21800006	0	0
M00180003	青城派，開始找妖人	1	回報師傅後，開始找摩呼羅迦	0	0	0	(1,0,0)	0	0	21800006	0	0
M00180004	青城派，回報師父_明鏡的對話	1	回報師父前和明鏡的對話	0	0	0	(1,0,0)	0	0	21800014	0	1
M00180005	青城派，找到妖人	1	青城派，找到妖人	0	0	0	(1,0,0)	0	0	21800015	500001	0
M00180006	青城派，入場計時	1	午時到，觸發劇情動畫21800020	0	0	0	(6,7,0)	0	0	21800017	500002	0
M00180007	青城派，回報師父_客房的對話	1	回報師父前和客房的對話	0	0	0	(1,0,0)	0	0	21800021	0	1
M00180008	青城派，得知陰謀後，計時	1	午時到，觸發劇情動畫21800021	0	0	0	(6,7,0)	0	0	21800022	500003	0
M00180009	青城派，找妖人時，午時到	1	午時到，觸發劇情動畫21800021	0	0	0	(6,7,0)	0	0	21800023	500004	0
M00180010	盟主線跟青陽子說話	1	有幫他當掌門的場合	0	0	(10,M00180011,0)	(9,10018001,0)	0	0	21800024	920293	0
M00180011	盟主線跟青陽子說話	1	沒幫他當掌門的場合	0	0	(10,M00180010,0)	(1,0,0)	0	0	21800025	0	0
M00180012	盟主線跟燕與說話	1	好感100才開啟	0	0	(6,100299,100)	(1,0,0)	0	0	21800026	0	1
M00180013	找到燕宇	1	記錄用	0	0	0	(1,0,0)	0	0	100098501	0	0
M00190000	初到成都的紀錄點	1	用來觸發初到成都的後續任務用	0	0	0	(1,0,0)	0	0	190000001	0	0
M00190002	初到成都-天山女弟子	1	與天山女弟子交談-名聲>50	0	0	(1,3,200)	(1,0,0)	0	0	190002001	0	0
M00190003	到芙蓉坊打探情報	1	到芙蓉坊打探情報	0	0	0	(1,0,0)	0	0	21900001	0	0
M00190005	再次跟驛站老闆對話	1	再次跟驛站老闆對話	0	0	0	(1,0,0)	0	0	190005001	0	0
M00190006	初到成都-芙蓉花的緣由	1	芙蓉花的緣由(書生王栩)	0	0	0	(1,0,0)	0	0	190006001	0	0
M00190007	初到成都-徐子騏	1	與徐子騏對話	0	0	0	(1,0,0)	0	0	190007001	0	0
M00190008	初到成都-獸皮店	1	與獸皮店老闆交談	0	0	0	(1,0,0)	0	0	190008001	0	0
M00190009	成都城木刀小孩	1	成都城木刀小孩	0	0	0	(1,0,0)	0	0	190009001	0	0
M00190010	吃宮保雞丁	1	吃宮保雞丁	0	0	0	(1,0,0)	0	0	190010001	400001	0
M00190012	吃回鍋肉	1	吃回鍋肉	0	0	0	(1,0,0)	0	0	190012001	400002	0
M00190013	天府酒樓客人	1	天府酒樓客人	0	0	0	(1,0,0)	0	0	190013001	0	0
M00190014	初到成都-擔擔麵	1	與麵攤老闆交談	0	0	0	(1,0,0)	0	0	190014001	400051	0
M00190015	初到成都-冬蟲夏草豬肝粥	1	與藥膳老闆交談	0	0	0	(1,0,0)	0	0	190015001	400052	0
M00190016	初到成都-蜀錦的由來	1	與蜀錦老闆交談	0	0	0	(1,0,0)	0	0	190016001	0	0
M00190017	主角名聲＞100拜會拜會夏侯城	1	主角名聲＞100拜會拜會夏侯城	0	0	(1,3,100)*(10,M00190018,0)*(10,M00190018,0)*(10,M00190019,0)*(10,M00190020,0)	(1,0,0)	0	0	190017001	0	0
M00190018	主角拿到洛陽花會冠軍拜會夏侯城	1	主角拿到洛陽花會冠軍拜會夏侯城	0	0	(10,M00190020,0)	(1,0,0)	0	0	190018001	400005	0
M00190019	以上兩者皆得拜會	1	以上兩者皆得拜會	0	0	(1,3,100)*(10,M00190017,0)*(10,M00190018,0)*(10,M00190020,0)	(1,0,0)	0	0	190019001	400005	0
M00190020	若主角名聲＜100且未得花王冠軍	1	若主角名聲＜100且未得花王冠軍	0	0	0	(1,0,0)	0	0	190020001	0	0
M00190021	夏侯非的煩惱(1)	1	第一次與夏侯非對話	0	0	0	(1,0,0)	0	0	190021001	0	0
M00190022	夏侯非的煩惱(2)	1	第二次與夏侯非對話	0	0	0	(1,0,0)	0	0	190022001	0	0
M00190023	夏侯非的煩惱(3)	1	第三次與夏侯非對話	0	0	0	(1,0,0)	0	0	190023001	0	0
M00190024	打探芙蓉的煩惱(1)	1	幫夏侯非打探年芙蓉的近況	0	0	0	(1,0,0)	0	0	190024001	0	0
M00190025	打探芙蓉的煩惱(未成功)	1	與夏侯非對談	0	0	0	(1,0,0)	0	0	190025001	0	0
M00190026	打探芙蓉的煩惱(成功)	1	與夏侯非對談	0	0	0	(1,0,0)	0	0	190026001	400006	0
M00190027	代送冬蟲夏草豬肝粥(1)	1	找藥膳老闆買粥	0	0	0	(1,0,0)	0	0	190027001	0	0
M00190028	代送冬蟲夏草豬肝粥(2)	1	給藥膳老闆冬蟲夏草	0	0	0	(2,100186,3)	190028002	190028002	190028001	400004	0
M00190029	代送冬蟲夏草豬肝粥(3)	1	拿豬肝粥給夏侯非	0	0	0	(1,0,0)	0	0	190029001	920133	0
M00190030	代送冬蟲夏草豬肝粥(4)	1	轉交豬肝粥給年芙蓉	0	0	0	(2,100416,2)	190030002	190030002	190030001	400007	0
M00190031	跟徐子麒講蓉城	1	跟徐子麒講蓉城	0	0	(9,M00190016,0)*(9,M00190006,0)	(9,M00190016,0)*(9,M00190006,0)	190031002	190031002	190031001	0	0
M00190032	給徐子麒木牛	1	給徐子麒木牛	0	0	(7,200347,1)	(2,200347,1)	0	0	190032001	400008	0
M00190033	蓋碗茶	1	蓋碗茶	0	0	0	(1,0,0)	0	0	190033001	0	0
M00190034	初到成都-問候燕宇	1	向燕宇問候(燕宇)-親密度>30	0	0	(6,100299,30)*(10,M00190141,0)	(1,0,0)	0	0	190034001	410003	0
M00190035	料理學習-夫妻肺片的緣由	1	向徐子易請教	0	0	(10,M00190036,0)	(1,0,0)	0	0	190035001	410001	0
M00190036	料理學習-學習夫妻肺片	1	向徐子易請教	0	0	(6,100134,30)*(4,8,60)*(10,M00190035,0)	(1,0,0)	0	0	190036001	410002	0
M00190037	找樂姐問豆腐	1	找樂姐問豆腐	7	9	0	(1,0,0)	0	0	190037001	0	0
M00190038	找浣花樓老闆娘問豆腐	1	找浣花樓老闆娘問豆腐	7	9	0	(1,0,0)	0	0	190038001	0	0
M00190039	找小女孩詢問百里香	1	找小女孩詢問百里香	7	9	0	(1,0,0)	0	0	190039001	0	0
M00190040	給小女孩毽子	1	拿到百里香	7	9	(7,990032,1)	(2,990032,1)	0	0	190040001	400010	0
M00190041	初到成都-冬蟲夏草豬肝粥	1	與藥膳老闆交談(接續)	0	0	0	(1,0,0)	0	0	190041001	0	0
M00190041	給老闆娘百里香	1	給老闆娘百里香	7	9	0	(2,990034,1)	0	0	190041001	400011	0
M00190042	向肉攤老闆問成華豬脊肉	1	向肉攤老闆問成華豬脊肉	7	9	0	(1,0,0)	0	0	190042001	0	0
M00190043	認識紀玟並且好感度>80	1	認識紀玟並且好感度>80	7	9	(6,100056,60)*(10,M00190044,0)*(10,M00190045,0)	(1,0,0)	0	0	190043001	400012	0
M00190044	認識紀玟但好感度<80	1	認識紀玟但好感度<80	7	9	(6,100056,1)*(10,M00190043)*(10,M00190045)	(1,0,0)	0	0	190044001	0	0
M00190045	不認識紀玟	1	不認識紀玟	7	9	(10,M00190043,0)*(10,M00190044,0)	(1,0,0)	0	0	190045001	0	0
M00190046	向藥鋪老闆要粉紅兔	1	向藥鋪老闆要粉紅兔	7	9	0	(1,0,0)	0	0	190046001	0	0
M00190047	給老闆仙鶴草	1	給老闆仙鶴草	7	9	(7,100170,10)	(2,100170,10)	0	0	190047001	400013	0
M00190048	給紀玟粉紅兔	1	給紀玟粉紅兔	7	9	(7,990061,1)	(2,990061,1)	0	0	190048001	400012	0
M00190049	給紀玟粉紅兔後再次與他對話	1	給紀玟粉紅兔後再次與他對話	7	9	0	(1,0,0)	0	0	190049001	0	0
M00190050	詢問老闆有沒有月藍草	1	詢問老闆有沒有月藍草	7	9	0	(1,0,0)	0	0	190050001	0	0
M00190051	與鞏光傑好感>50詢問月藍草	1	與鞏光傑好感>50詢問月藍草	7	9	(6,100096,50)*(10,M00190052,0)	(1,0,0)	0	0	190051001	400014	0
M00190052	與鞏光傑好感<50詢問月藍草	1	與鞏光傑好感<50詢問月藍草	7	9	0	(1,0,0)	0	0	190052001	0	0
M00190053	給鞏光傑1000錢拿到月藍草	1	給鞏光傑1000錢拿到月藍草	7	9	(11,1000,0)	(3,0,1000)	190053002	190053002	190053001	400014	0
M00190054	找大嬸詢問土紅椒	1	找大嬸詢問土紅椒	7	9	0	(1,0,0)	0	0	190054001	0	0
M00190055	跟趙五玩猜謎遊戲	1	跟趙五玩猜謎遊戲	7	9	0	(1,0,0)	0	0	190055001	0	0
M00190056	全部答對拿到土紅椒	1	全部答對拿到土紅椒	7	9	0	(1,0,0)	0	0	190056001	400015	0
M00190057	有答錯拿不到土辣椒	1	有答錯拿不到土紅椒	7	9	0	(1,0,0)	0	0	190057001	0	0
M00190058	被老闆嘲笑	1	被老闆嘲笑	7	9	0	(1,0,0)	0	0	190058001	0	0
M00190059	初到成都-到百草門問候	1	到百草門問候(鞏光傑)-親密度>10	0	0	(6,100096,10)*(10,M00190060,0)	(1,0,0)	0	0	190059001	920130	0
M00190060	初到成都-到百草門問候	1	到百草門問候(鞏光傑)-親密度<10	0	0	(10,M00190059,0)	(1,0,0)	0	0	190060001	920130	0
M00190061	看到毒龍教與百草門吵架	1	看到毒龍教與百草門吵架	0	0	0	(1,0,0)	0	0	21900003	0	0
M00190062	毒術>50與百草門弟子對話	1	毒術>50與百草門弟子對話	0	0	(5,2,50)*(10,M00190063,0)*(10,M00190064,0)	(1,0,0)	0	0	190062001	0	0
M00190063	毒術<50但好感度>50與百草門弟子對話	1	毒術<50但好感度>50與百草門弟子對話	0	0	(6,100096,50)*(10,M00190062,0)*(10,M00190064,0)	(1,0,0)	0	0	190063001	0	0
M00190064	毒術<50且好感度<50與百草門弟子對話	1	毒術<50且好感度<50與百草門弟子對話	0	0	(10,M00190062,0)*(10,M00190063,0)	(1,0,0)	0	0	190064001	0	0
M00190065	好感度>50找鞏光傑求救	1	好感度>50找鞏光傑求救	0	0	0	(1,0,0)	0	0	190065001	400017	0
M00190066	好感度<50與鞏光傑求救	1	好感度<50與鞏光傑求救	0	0	0	(1,0,0)	0	0	190066001	400017	0
M00190067	自己幫弟子解毒	1	自己幫弟子解毒	0	0	0	(1,0,0)	0	0	190067001	400017	0
M00190068	準備去找驛站老闆打聽	1	準備去找驛站老闆打聽	0	0	0	(1,0,0)	0	0	21900002	400019	0
M00190069	午時被拉去吃飯	1	午時被拉去吃飯	0	0	0	(6,7,0)	0	0	21900005	400018	0
M00190070	拿到四種材料	1	拿到四種材料	0	0	(7,990059,1)*(7,990060,1)*(7,990033,1)*(7,220346,1)	(2,990059,1)*(2,990060,1)*(2,990033,1)*(2,220346,1)	0	190070002	190070001	0	0
M00190071	到申時還沒找到材料	1	到申時還沒找到材料	0	0	0	(6,10,0)	0	0	21900007	400020	0
M00190072	初到成都-到唐門問候	1	到唐門問候(唐飛)	0	0	0	(1,0,0)	0	0	190072001	0	0
M00190073	查看小鳥	1	查看小鳥	0	0	0	(1,0,0)	0	0	21900009	400021	0
M00190074	查看死乞丐拿到毽子	1	查看死乞丐拿到毽子	0	0	0	(1,0,0)	0	0	190074001	400009	0
M00190103	初到成都-到唐門問候	1	到唐門問候(唐冠南)-親密度>30	0	0	0	(1,0,0)	0	0	0	0	0
M00190104	初到成都-到唐門問候	1	到唐門問候(唐冠南)-親密度<30	0	0	0	(1,0,0)	0	0	0	0	0
M00190105	初到成都-到唐門問候	1	到唐門問候(唐中慧)-親密度>30	0	0	0	(1,0,0)	0	0	0	0	0
M00190106	初到成都-到唐門問候	1	到唐門問候(唐中慧)-親密度<30	0	0	0	(1,0,0)	0	0	0	0	0
M00190111	初到成都-到絕刀門問候	1	到絕刀門問候(夏侯城)	0	0	0	(1,0,0)	0	0	190111001	0	0
M00190113	初到成都-到絕刀門問候	1	到絕刀門問候(夏侯非)-親密度>30	0	0	(6,100085,30)*(10,M00190114,0)	(1,0,0)	0	0	190114001	400007	0
M00190114	初到成都-到絕刀門問候	1	到絕刀門問候(夏侯非)-親密度<30	0	0	(10,M00190113,0)	(1,0,0)	0	0	190113001	400007	0
M00190141	初到成都	1	向燕宇問候(燕宇)-親密度<30(認識認識)	0	0	0	(1,0,0)	0	0	190141001	410003	0
M00190201	第一次吃擔擔麵	1	記錄吃擔擔麵動畫編號	0	0	0	(1,0,0)	0	0	190201001	0	0
M00190202	第一次吃冬蟲夏草豬肝粥	1	記錄吃冬蟲夏草豬肝粥動畫編號	0	0	0	(1,0,0)	0	0	190202001	0	0
M00191001	收服了絕刀門	1	收服絕刀門	0	0	0	(1,0,0)	0	0	0	0	0
M00191002	跟天山派女子交歡	1	交歡任務	0	0	0	(1,0,0)	0	0	0	0	0
M00191003	已經收服唐門	1	收服唐門顯示	0	0	0	(1,0,0)	0	0	0	0	0
M00191004	準備去找唐門	1	唐飛等人出現	0	0	0	(1,0,0)	0	0	0	0	0
M00191005	找到唐冠男跟唐飛	1	找到二人	0	0	0	(1,0,0)	0	0	91900001	0	0
M00191006	鞏光傑吃藥	1	給鞏光傑吃藥	0	0	0	(1,0,0)	0	0	91900002	0	0
