#iItemID	sItemName	iItemKint	iTtemType	sIcon	sTip	iItemBuy	iItemSell	iItemStack	iMixStack	iItemUse	iUseTime	iAddType	iRecover1	iArg1	iValue1	iString	iRecover2	iArg2	iValue2	iString	iRecover3	iArg3	iValue3	iString	iString	iLocking	iAmsType	sNpcLike	sUseLimit	tip	sell
660020	忠略	1	2	i00390	[5E0B08]【右键点击装备】[-]<br>防御：240<br>忠略：攻击灵气250点；暴击时，攻击提高20%，攻击灵气40%<br><N#>所铸之宝甲。	100000 	50000 	1	0	1	1	2	14	0	240	0	15	0	900166	0	0	0	0	0	200094	0	0	0	0	防御：240  状态：忠略	0
660021	六合	1	2	i00391	[5E0B08]【右键点击装备】[-]<br>防御：300<br>六合：防御灵气350点；反击时，获得左右护博效果<br><N#>所铸之宝甲。	100000 	50000 	1	0	1	1	2	14	0	300	0	15	0	900167	0	0	0	0	0	200094	0	0	0	0	防御：300  状态：六合	0
660022	雪狼大衣	1	2	i00393	[5E0B08]【右键点击装备】[-]<br>防御：100<br>状态：归元<br>将极为罕见的银雪狼皮使用特殊的缝制方式，制作而成。有极佳的防寒效果，兼具防水透气功能，乃高档的御寒服饰。	24000 	12000 	1	0	1	1	2	14	0	100	0	15	0	500026	0	0	0	0	0	200094	0	0	0	0	防御：100  状态：归元	0
670001	金丝手套	1	1	i00401	[5E0B08]【右键点击装备】[-]<br>攻击：40<br>防御：120<br>以金蚕丝织成的手套，刀剑不能破。防护性极佳。	14000 	7000 	1	0	1	1	2	13	0	40	0	14	0	120	0	0	0	0	0	200094	0	1	(100015,40)*(100036,40)*(100060,40)*(100075,40)*(100098,40)	0	攻击：40  防御：120	0
670002	玉佩	1	3	i00402	[5E0B08]【右键点击装备】[-]<br>暴击：8%<br>配饰，相传玉有些微的祛邪效果。	2000 	1000 	1	0	1	1	2	10	0	8	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	暴击：8%	0
670003	猬甲手套	1	1	i00403	[5E0B08]【右键点击装备】[-]<br>攻击：60<br>防御：50<br>攻防兼备的手套	16000 	8000 	1	0	1	1	2	13	0	60	0	14	0	50	0	0	0	0	0	200094	0	1	(100015,30)*(100036,30)*(100060,30)*(100075,30)*(100098,30)	0	攻击：60 防御：50	0
670004	皮手套	1	1	i00404	[5E0B08]【右键点击装备】[-]<br>攻击：35<br>防御：20<br>防御力较低，因是用野兽皮制成。	2000 	1000 	1	0	1	1	2	13	0	35	0	14	0	20	0	0	0	0	0	200094	0	1	0	0	攻击：35 防御：20	0
670005	拳套	1	1	i00405	[5E0B08]【右键点击装备】[-]<br>攻击：20<br>防御：10<br>装备较轻，穿戴后手掌能活动自如。	1000 	500 	1	0	1	1	2	13	0	20	0	14	0	10	0	0	0	0	0	200094	0	1	0	0	攻击：20 防御：10	0
670006	玄铁手套	1	1	i00706	[5E0B08]【右键点击装备】[-]<br>攻击：70<br>减伤：5%<br>状态：天火<br>需求：内力7000<br>由玄铁石所铸造而成，极其沉重，内力深厚者，方能运用自如。	100000 	50000 	1	0	1	1	2	13	0	70	0	15	0	500171	0	15	500001	0	0	200094	0	1	(100015,80)*(100036,80)*(100060,80)*(100075,80)*(100098,80)	(0,6,7000)	攻击：70  减伤：5%  状态：天火	0
670007	缀玉	1	1	i00401	[5E0B08]【右键点击装备】[-]<br>攻击：90  防御：200<br>缀玉：目盲，防御灵气200<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	90	0	15	500007	0	0	15	0	900168	0	200094	0	1	(100015,60)*(100036,60)*(100060,60)*(100075,60)*(100098,60)	0	攻击：90  防御：200  状态：缀玉	0
670008	饕餮	1	1	i00403	[5E0B08]【右键点击装备】[-]<br>攻击：100<br>状态：流血、恐惧<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	100	0	15	500004	0	0	15	500009	0	0	200094	0	1	(100015,60)*(100036,60)*(100060,60)*(100075,60)*(100098,60)	0	攻击：100  状态：流血、恐惧	0
670009	貔貅	1	1	i00404	[5E0B08]【右键点击装备】[-]<br>攻击：60<br>状态：噬气、吸星<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	60	0	15	0	500023	0	15	0	500024	0	200094	0	1	(100015,60)*(100036,60)*(100060,60)*(100075,60)*(100098,60)	0	攻击：60  状态：噬气、吸星	0
670010	曜武	1	1	i00405	[5E0B08]【右键点击装备】[-]<br>攻击：80<br>暴击：15%<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	80	0	10	0	15	0	0	0	0	0	200094	0	1	(100015,60)*(100036,60)*(100060,60)*(100075,60)*(100098,60)	0	攻击：80  暴击：15%	0
680001	神农避毒珠	1	3	i00406	[5E0B08]【右键点击装备】[-]<br>状态：净化<br>百草门以百种药草混入千年寒冰融水，泡以极地赤寒玉，历经九九八十一日成之抗毒良物。	100000 	50000 	1	0	1	1	2	15	0	500136	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	状态：抗毒，机率负向状态	0
680002	夜明珠	1	3	i00407	[5E0B08]【右键点击装备】[-]<br>悟性：20<br>极为珍贵的宝珠，传说可增加悟性。	100000 	50000 	1	0	1	1	2	1	4	20	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	悟性：20	0
680003	武学宝典	1	3	i00408	[5E0B08]【右键点击装备】[-]<br>武学宝典：佩戴者可提升武学之道，非少年英雄大会冠军者无法获得。	100000 	50000 	1	0	1	1	2	1	1	100	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	武学常识：100	0
680004	五毒珠	1	3	i00468	[5E0B08]【右键点击装备】[-]<br>状态：驱除<br>苗族毒龙教圣物。	100000 	50000 	1	0	1	1	2	15	0	500077	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	状态：五毒护体、解除一个负向状态	0
680005	观音明心鼎	1	3	i00206	[5E0B08]【右键点击装备】[-]<br>暴击：10%<br>由峨嵋祖师郭襄赠与少林寺的宝物，在此鼎中焚香散发出的清香可以让人更加集中精神。	14000 	7000 	1	0	1	1	2	10	0	10	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	暴击：10%	0
680006	黑头将军	1	3	i00443	[5E0B08]【右键点击装备】[-]<br>反击：10%、闪避5%<br>头部墨色，触须比身长，还有两颗突出的大牙，既能鸣且凶狠好斗，乃蟋蟀中的王者。	10000 	5000 	1	0	1	1	2	12	0	10	0	11	0	5	0	0	0	0	0	200094	0	0	0	0	反击：10%  闪避：5%	0
680007	尚方宝剑	1	3	i00526	[5E0B08]【右键点击装备】[-]<br>这到底是咸鱼还是尚方宝剑，你也搞不清楚！	1000 	500 	1	0	1	1	2	15	0	500057	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	咸鱼味：持续恢复气血与内力3%	0
680008	灌铅骰子	1	3	i00430	[5E0B08]【右键点击装备】[-]<br>状态：诈赌<br>诈赌用的道具，你值得拥有。	999 	999 	1	0	1	1	2	15	0	500193	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	状态：诈赌	0
680009	七彩琉璃珠	1	1	i00432	[5E0B08]【右键点击装备】[-]<br>攻击：40<br>状态：七彩琉璃<br>在英雄小虾米故居发现的神奇宝珠。	40000 	20000 	1	0	1	1	2	13	0	40	0	15	0	500196	0	0	0	0	0	200094	0	8	(100059,60)*(100081,60)*(100082,60)	0	攻击：40 状态：七彩琉璃	0
680010	武林通鉴	1	3	i00532	[5E0B08]【右键点击装备】[-]<br>武学常识：100<br>徐子易着，上头记载了所有武林中值得记载的人事物。一共分为侠客篇、武学篇、美人篇、兵器篇、风云篇五大章节。	100000 	50000 	1	0	1	1	2	1	1	100	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	武学常识：100	0
680011	悲酥清兰	1	3	i00231	[5E0B08]【右键点击装备】[-]<br>状态：中毒<br>散发异香的神秘兰花，可以使敌人陷入中毒。	100000 	50000 	1	0	1	1	2	15	500006	0	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	状态：中毒	0
680012	月牙御守	1	3	i00425	[5E0B08]【右键点击装备】[-]<br>状态：反击、暴击、闪避：7%<br>风吹雪亲手制作的礼物，洋溢着满满的思念。	0 	20000 	1	0	1	1	2	12	0	7	0	10	0	7	0	11	0	7	0	200094	0	0	0	0	状态：反击、暴击、闪避：7%	0
680013	酒仙葫芦	1	3	i00549	[5E0B08]【右键点击装备】[-]<br>状态：醉意<br>醉仙所赠的酒葫芦，质地奇特，能使装入其中的酒香气更盛、醉意更浓。临敌之时来上一口，可令饮者愈战愈勇。	0 	20000 	1	0	1	1	2	15	0	910013	0	0	0	0	0	0	0	0	0	200094	0	0	(100026,100)*(100065,100)*(100066,100)*(100091,100)*(100092,100)*(100135,100)	0	状态：醉意	0
680014	酒仙葫芦‧百年金古无双	1	3	i00549	[5E0B08]【右键点击装备】[-]<br>状态：醉意‧百年金古无双<br>装入醉仙葫芦中的百年金古无双，层次分明，千变万化，临敌之时来上一口，可令饮者周身散发英雄豪杰般的气息，宛若小虾米再世，与好友一同南征北讨。	0 	40000 	1	0	1	1	2	15	0	910015	0	0	0	0	0	0	0	0	0	200094	0	0	(100026,100)*(100065,100)*(100066,100)*(100091,100)*(100092,100)*(100135,100)	0	状态：醉意‧百年金古无双	0
680015	酒仙葫芦‧醉生梦死	1	3	i00549	[5E0B08]【右键点击装备】[-]<br>状态：醉意‧醉生梦死<br>装入醉仙葫芦中的醉生梦死，浑浑噩噩，醉气逼人，临敌之时来上一口，可令饮者周身散发灰心丧志的气息，正所谓抽刀断水水更流，举杯销愁愁更愁...	0 	36000 	1	0	1	1	2	15	0	910016	0	0	0	0	0	0	0	0	0	200094	0	0	(100026,100)*(100065,100)*(100066,100)*(100091,100)*(100092,100)*(100135,100)	0	状态：醉意‧醉生梦死	0
680016	暴雨梨花	1	3	i00550	[5E0B08]【右键点击装备】[-]<br>状态：暴雨梨花<br>唐门研制的机关暗器，可如饰品一般套于手腕之上，藏于袖中，弟子多会携带，机匣之中藏有百枚银针，可从各种方位同时射出，洒落如雨，令对手无所遁形。	0 	20000 	1	0	1	1	2	15	0	910019	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	状态：暴雨梨花	0
690001	短剑图	1	4	i00504	[5E0B08]【右键点击使用】[-]<br>短剑需要十份铁矿石才能铸造。	500 	500 	0	0	1	1	0	19	0	10501	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690002	朴刀图	1	4	i00505	[5E0B08]【右键点击使用】[-]<br>收集十五份铁矿石可以锻造一把朴刀。	1000 	1000 	0	0	1	1	0	19	0	10506	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690003	长剑图	1	4	i00506	[5E0B08]【右键点击使用】[-]<br>长剑需要二十份铁矿石，十份铜矿石才能铸造。	1500 	1500 	0	0	1	1	0	19	0	10502	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690004	柳叶刀图	1	4	i00507	[5E0B08]【右键点击使用】[-]<br>柳叶刀需要三十份铁矿石，十五份铜矿石，十份黑晶矿才能铸造。	2000 	2000 	0	0	1	1	0	19	0	10507	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690005	铁棍图	1	4	i00508	[5E0B08]【右键点击使用】[-]<br>铁棍需要二十份铁矿石才能铸造。	2500 	2500 	0	0	1	1	0	19	0	10511	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690006	重剑图	1	4	i00509	[5E0B08]【右键点击使用】[-]<br>重剑需要三十份铁矿石，二十份铜矿石，五份黑晶矿才能铸造。	3000 	3000 	0	0	1	1	0	19	0	10503	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690007	九环刀图	1	4	i00510	[5E0B08]【右键点击使用】[-]<br>九环刀需要三十份铁矿石，十五份铜矿石，十份黑晶矿才能铸造。	3500 	3500 	0	0	1	1	0	19	0	10508	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690008	梅花镖图	1	4	i00511	[5E0B08]【右键点击使用】[-]<br>梅花镖一组需要二十份铁矿石，二十份铜矿石才能铸造。	4000 	4000 	0	0	1	1	0	19	0	10514	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690009	莲花剑图	1	4	i00409	[5E0B08]【右键点击使用】[-]<br>莲花剑需要二十份黑晶矿，十份白晶矿，五份黄晶矿才能铸造。	4500 	4500 	0	0	1	1	0	19	0	10504	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690010	噬日刀图	1	4	i00414	[5E0B08]【右键点击使用】[-]<br>噬日刀需要二十份白晶矿，二十份黄晶矿，三十份红晶矿才能铸造。	5000 	5000 	0	0	1	1	0	19	0	10509	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690011	阴阳棍图	1	4	i00417	[5E0B08]【右键点击使用】[-]<br>阴阳棍需要二十五份黑晶矿，二十五份白晶矿才能铸造。	5500 	5500 	0	0	1	1	0	19	0	10512	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690012	傲天神剑图	1	4	i00412	[5E0B08]【右键点击使用】[-]<br>傲天神剑需要十份蓝晶矿，五份绝龙骨，二份钛金属才能铸造。	10000 	10000 	0	0	1	1	0	19	0	10505	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690013	太皇图	1	4	i00416	[5E0B08]【右键点击使用】[-]<br>太皇需要二十份红晶矿，十份蓝晶矿，五份绝龙骨才能铸造。	6500 	6500 	0	0	1	1	0	19	0	10510	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690014	紫晶笔图	1	4	i00516	[5E0B08]【右键点击使用】[-]<br>紫晶笔需要二十份铁矿石，十份红晶矿，五份蓝晶矿才能铸造。	7000 	7000 	0	0	1	1	0	19	0	10513	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690015	巨阙剑图	1	4	i00410	[5E0B08]【右键点击使用】[-]<br>巨阙剑需要二十份白晶矿，二十份黄晶矿，二十份红晶矿才能铸造。	5000 	2000 	0	0	1	1	0	19	0	10515	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690016	太虚剑图	1	4	i00411	[5E0B08]【右键点击使用】[-]<br>太虚剑需要二十份黄晶矿，二十份红晶矿，五份蓝晶矿才能铸造。	5000 	2000 	0	0	1	1	0	19	0	10516	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690017	圆月弯刀图	1	4	i00413	[5E0B08]【右键点击使用】[-]<br>圆月弯刀需要二十份黑晶矿，二十份白晶矿，二十份黄晶矿才能铸造。	5000 	2000 	0	0	1	1	0	19	0	10517	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690018	碎宇刀图	1	4	i00415	[5E0B08]【右键点击使用】[-]<br>碎宇刀需要二十份黄晶矿，二十份红晶矿，十份蓝晶矿才能铸造。	5000 	2000 	0	0	1	1	0	19	0	10518	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690019	升龙棍图	1	4	i00418	[5E0B08]【右键点击使用】[-]<br>升龙棍需要三十份黄晶矿，三十份红晶矿，十份蓝晶矿才能铸造。	5000 	2000 	0	0	1	1	0	19	0	10519	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690020	打铁关卡1	1	4	i00166	[5E0B08]【右键点击使用】[-]<br>测试制作图	1 	1 	0	0	1	1	0	19	0	10535	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690021	打铁关卡2	1	4	i00167	[5E0B08]【右键点击使用】[-]<br>测试制作图	1 	1 	0	0	1	1	0	19	0	10536	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690022	打铁关卡3	1	4	i00168	[5E0B08]【右键点击使用】[-]<br>测试制作图	1 	1 	0	0	1	1	0	19	0	10537	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690023	打铁关卡4	1	4	i00169	[5E0B08]【右键点击使用】[-]<br>测试制作图	1 	1 	0	0	1	1	0	19	0	10538	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690024	打铁关卡5	1	4	i00170	[5E0B08]【右键点击使用】[-]<br>测试制作图	1 	1 	0	0	1	1	0	19	0	10539	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690025	打铁关卡6	1	4	i00171	[5E0B08]【右键点击使用】[-]<br>测试制作图	1 	1 	0	0	1	1	0	19	0	10540	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690026	打铁关卡7	1	4	i00172	[5E0B08]【右键点击使用】[-]<br>测试制作图	1 	1 	0	0	1	1	0	19	0	10541	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690027	打铁关卡8	1	4	i00173	[5E0B08]【右键点击使用】[-]<br>测试制作图	1 	1 	0	0	1	1	0	19	0	10542	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699001	律令之符	1	3	i00419	可以在战斗中躲避敌人的攻击，但是不能频繁使用，频繁使用的话敌人就不吃这一套了。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699002	拈花图	1	4	i00166	[5E0B08]【右键点击使用】[-]<br>制作需求：打铁一百，少林棍一把，钛金属10份。	10000 	5000 	0	0	1	1	0	19	0	10577	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699003	赤霄图	1	4	i00167	[5E0B08]【右键点击使用】[-]<br>制作需求：打铁一百，长剑和铁剑各一把，钛金属10份。	10000 	5000 	0	0	1	1	0	19	0	10536	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699004	紫京图	1	4	i00168	[5E0B08]【右键点击使用】[-]<br>制作需求：打铁一百，金钱镖一组，钛金属10份。	10000 	5000 	0	0	1	1	0	19	0	10580	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699005	曜武图	1	4	i00169	[5E0B08]【右键点击使用】[-]<br>制作需求：打铁一百，拳套一双，钛金属10份。	10000 	5000 	0	0	1	1	0	19	0	10598	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699006	璞缘图	1	4	i00170	[5E0B08]【右键点击使用】[-]<br>制作需求：打铁一百，木棍一把，钛金属10份。	10000 	5000 	0	0	1	1	0	19	0	10572	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699007	灞刀图	1	4	i00171	[5E0B08]【右键点击使用】[-]<br>制作需求：打铁一百，柳叶刀一把，钛金属10份。	10000 	5000 	0	0	1	1	0	19	0	10556	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699008	村正图	1	4	i00172	[5E0B08]【右键点击使用】[-]<br>制作需求：打铁一百，太刀一把，钛金属10份。	10000 	5000 	0	0	1	1	0	19	0	10565	200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699009	斩魄图	1	4	i00173	[5E0B08]【右键点击使用】[-]<br>制作需求：打铁一百，修罗刀一把，钛金属10份。	10000 	5000 	0	0	1	1	0	19	0	10570	200084	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
699010	鸣沙图	1	4	i00166	[5E0B08]【右键点击使用】[-]<br>制作需求：打铁一百，弯刀一把，钛金属10份。	10000 	5000 	0	0	1	1	0	19	0	10555	200084	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
699011	八岐图	1	4	i00167	[5E0B08]【右键点击使用】[-]<br>制作需求：打铁一百，碎宇刀一把，钛金属10份。	10000 	5000 	0	0	1	1	0	19	0	10571	200084	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
910001	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：三十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200333	30	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910002	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：三十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200004	30	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910003	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：二十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200209	20	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910004	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：二十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200203	20	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910005	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200206	10	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910006	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200208	10	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910007	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990050	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910008	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990051	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910009	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990052	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910010	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990053	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910011	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990054	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910012	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990050	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910013	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990051	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910014	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990052	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910015	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990053	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910016	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990054	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910017	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：六十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	220102	60	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910018	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：六十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200013	60	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910019	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：五十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	220401	50	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910020	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：五十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200312	50	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910021	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：四十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	220105	40	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910022	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：四十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200331	40	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910023	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990050	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910024	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990051	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910025	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990052	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910026	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990053	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910027	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990054	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910028	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990050	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910029	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990051	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910030	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990052	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910031	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990053	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910032	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990054	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910033	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：九十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200005	90	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910034	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：九十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200011	90	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910035	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：八十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	220103	80	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
