#iArea	iClipID	bStart	iNextClipID	iLinkID	TriggerType	TriggerData	RequireType	RequireEqual	iRequireValue1	iRequireValue2	iTriggerPercent	TriggerEvent	iTriggerEventArg1	iTriggerEventArg2	iTriggerEventArg3	iGroup	irepeat
210067	126	0	127	0	0	0	0	0	0	0	0	0	210067001	68	0	0	0
210067	127	0	132	0	0	0	0	0	0	0	0	4	10000804	600065	0	0	0
210067	128	1	129	0	5	10005703	0	0	0	0	0	0	210067001	43	0	0	0
210067	129	0	130	0	0	0	0	0	0	0	0	0	210067001	44	0	0	0
210067	130	0	0	0	0	0	0	0	0	0	0	4	10001401	600065	0	0	0
210067	131	0	0	0	0	0	0	0	0	0	0	4	10001105	500048	0	0	0
210067	132	0	0	0	0	0	0	0	0	0	0	4	0	600081	0	0	1
210067	133	0	0	0	0	0	0	0	0	0	0	0	210067001	69	0	0	0
210067	134	0	13	0	0	0	0	0	0	0	0	1	10012502	1	137	0	0
210067	135	1	136	0	5	10012502	0	0	0	0	0	0	210067001	70	0	1	0
210067	136	0	137	0	0	10024504	1	1	0	0	0	0	210067001	71	0	0	0
210067	137	0	0	0	0	0	0	0	0	0	0	4	10024504	600021	0	0	0
210067	138	1	139	0	6	15	0	0	0	0	0	1	10002603	1	48	0	0
210067	139	0	140	0	0	0	0	0	0	0	0	1	10002703	1	58	0	0
210067	140	0	141	0	0	0	0	0	0	0	0	1	10002803	1	79	0	0
210067	141	0	142	0	0	0	0	0	0	0	0	1	10002903	1	69	0	0
210067	142	0	143	0	0	0	0	0	0	0	0	1	10003003	1	89	0	0
210067	143	0	144	0	0	0	0	0	0	0	0	1	10003103	1	98	0	0
210067	144	0	145	0	0	0	0	0	0	0	0	1	10041903	1	108	0	0
210067	145	0	146	0	0	0	0	0	0	0	0	0	210067001	72	0	0	0
210067	146	0	147	0	0	0	0	0	0	0	0	0	210067001	73	0	0	0
210067	147	0	148	0	0	0	0	0	0	0	0	0	210067001	74	0	0	0
210067	148	0	149	0	0	0	0	0	0	0	0	0	210067001	75	0	0	0
210067	149	0	150	0	0	0	0	0	0	0	0	0	210067001	76	0	0	0
210067	150	0	151	0	0	0	0	0	0	0	0	0	210067001	77	0	0	0
210067	151	0	152	0	0	0	0	0	0	0	0	0	210067001	78	0	0	0
210067	152	0	153	0	0	0	0	0	0	0	0	4	0	600083	0	0	0
210067	153	0	154	0	0	0	0	0	0	0	0	0	210067001	79	0	0	0
210067	154	0	0	0	0	0	0	0	0	0	0	4	10001401	600082	0	0	1
210067	155	1	156	0	9	1	0	0	0	0	0	0	210067001	80	0	0	0
210067	156	0	157	0	0	0	0	0	0	0	0	1	10004202	1	0	0	0
210067	157	0	158	0	0	0	0	0	0	0	0	1	10004202	1	0	0	0
210067	158	0	159	0	0	0	0	0	0	0	0	1	10004202	1	0	0	0
210067	159	0	160	0	0	0	0	0	0	0	0	1	10004202	1	0	0	0
210067	160	0	161	0	0	0	0	0	0	0	0	1	10005102	1	0	0	0
210067	161	0	162	0	0	0	0	0	0	0	0	1	10004901	1	0	0	0
210067	162	0	163	0	0	0	0	0	0	0	0	1	10005202	1	0	0	0
210067	163	0	164	0	0	0	0	0	0	0	0	1	10004901	1	0	0	0
210067	164	0	165	0	0	0	0	0	0	0	0	1	10005302	1	0	0	0
210067	165	0	166	0	0	0	0	0	0	0	0	1	10005001	1	0	0	0
210067	166	0	167	0	0	0	0	0	0	0	0	1	10010202	1	0	0	0
210067	167	0	168	0	0	0	0	0	0	0	0	1	10010202	1	0	0	0
210067	168	0	169	0	0	0	0	0	0	0	0	1	10010202	1	0	0	0
210067	169	0	170	0	0	0	0	0	0	0	0	1	10010302	1	0	0	0
210067	170	0	171	0	0	0	0	0	0	0	0	1	10010302	1	0	0	0
210067	171	0	173	0	0	0	0	0	0	0	0	0	210067001	81	0	0	0
210067	172	0	154	176	0	0	0	0	0	0	0	4	10001401	500012	0	0	1
210067	173	0	174	0	0	0	0	0	0	0	0	1	10024603	1	0	0	0
210067	174	0	175	0	0	0	0	0	0	0	0	1	10024603	1	0	0	0
210067	175	0	172	0	0	0	0	0	0	0	0	1	10024603	1	0	0	0
210067	176	0	0	0	0	0	0	0	0	0	0	8	Story_0003	0	0	0	0
210068	1	1	2	0	6	2	0	0	0	0	0	0	210068001	1	0	0	0
210069	1	1	2	0	5	10007203	0	0	0	0	0	1	10008503	1	0	0	0
210069	2	0	19	0	0	0	0	0	0	0	0	0	210069001	1	0	0	0
210069	3	1	4	0	5	10008503	0	0	0	0	0	1	10005703	1	0	0	0
210069	4	0	19	0	0	0	0	0	0	0	0	0	210069001	2	0	0	0
210069	5	1	6	0	5	10005703	0	0	0	0	0	1	10009803	1	0	0	0
210069	6	0	19	0	0	0	0	0	0	0	0	0	210069001	3	0	0	0
210069	7	1	8	0	5	10009803	0	0	0	0	0	1	10008903	1	0	0	0
210069	8	0	19	0	0	0	0	0	0	0	0	0	210069001	4	0	0	0
210069	9	1	10	0	5	10008903	0	0	0	0	0	1	10008103	1	0	0	0
210069	10	0	19	0	0	0	0	0	0	0	0	0	210069001	5	0	0	0
210069	11	1	12	0	5	10008103	0	0	0	0	0	1	10003603	1	0	0	0
210069	12	0	19	0	0	0	0	0	0	0	0	0	210069001	6	0	0	0
210069	13	1	14	0	5	10003603	0	0	0	0	0	1	10003703	1	0	0	0
210069	14	0	19	0	0	0	0	0	0	0	0	0	210069001	7	0	0	0
210069	15	1	16	0	5	10003703	0	0	0	0	0	1	10004303	1	0	0	0
210069	16	0	19	0	0	0	0	0	0	0	0	0	210069001	8	0	0	0
210069	17	1	18	0	5	10004303	0	0	0	0	0	1	10009203	1	0	0	0
210069	18	0	19	0	0	0	0	0	0	0	0	0	210069001	9	0	0	0
210069	19	0	0	0	0	0	0	0	0	0	0	4	10001401	500050	0	0	1
210070	1	1	2	0	5	10008503	0	0	0	0	0	1	10005703	1	0	0	0
210070	2	0	17	0	0	0	0	0	0	0	0	0	210069001	2	0	0	0
210070	3	1	4	0	5	10005703	0	0	0	0	0	1	10009803	1	0	0	0
210070	4	0	17	0	0	0	0	0	0	0	0	0	210069001	3	0	0	0
210070	5	1	6	0	5	10009803	0	0	0	0	0	1	10008903	1	0	0	0
210070	6	0	17	0	0	0	0	0	0	0	0	0	210069001	4	0	0	0
210070	7	1	8	0	5	10008903	0	0	0	0	0	1	10008103	1	0	0	0
210070	8	0	17	0	0	0	0	0	0	0	0	0	210069001	5	0	0	0
210070	9	1	10	0	5	10008103	0	0	0	0	0	1	10003603	1	0	0	0
210070	10	0	17	0	0	0	0	0	0	0	0	0	210069001	6	0	0	0
210070	11	1	12	0	5	10003603	0	0	0	0	0	1	10003703	1	0	0	0
210070	12	0	17	0	0	0	0	0	0	0	0	0	210069001	7	0	0	0
210070	13	1	14	0	5	10003703	0	0	0	0	0	1	10004303	1	0	0	0
210070	14	0	17	0	0	0	0	0	0	0	0	0	210069001	8	0	0	0
210070	15	1	16	0	5	10004303	0	0	0	0	0	1	10009203	1	0	0	0
210070	16	0	17	0	0	0	0	0	0	0	0	0	210069001	9	0	0	0
210070	17	0	0	0	0	0	0	0	0	0	0	4	10001401	500050	0	0	1
210071	1	1	2	0	5	10005703	0	0	0	0	0	1	10009803	1	0	0	0
210071	2	0	15	0	0	0	0	0	0	0	0	0	210069001	3	0	0	0
210071	3	1	4	0	5	10009803	0	0	0	0	0	1	10008903	1	0	0	0
210071	4	0	15	0	0	0	0	0	0	0	0	0	210069001	4	0	0	0
210071	5	1	6	0	5	10008903	0	0	0	0	0	1	10008103	1	0	0	0
210071	6	0	15	0	0	0	0	0	0	0	0	0	210069001	5	0	0	0
210071	7	1	8	0	5	10008103	0	0	0	0	0	1	10003603	1	0	0	0
210071	8	0	15	0	0	0	0	0	0	0	0	0	210069001	6	0	0	0
210071	9	1	10	0	5	10003603	0	0	0	0	0	1	10003703	1	0	0	0
210071	10	0	15	0	0	0	0	0	0	0	0	0	210069001	7	0	0	0
210071	11	1	12	0	5	10003703	0	0	0	0	0	1	10004303	1	0	0	0
210071	12	0	15	0	0	0	0	0	0	0	0	0	210069001	8	0	0	0
210071	13	1	14	0	5	10004303	0	0	0	0	0	1	10009203	1	0	0	0
210071	14	0	15	0	0	0	0	0	0	0	0	0	210069001	9	0	0	0
210071	15	0	0	0	0	0	0	0	0	0	0	4	10001401	500050	0	0	1
210072	1	1	2	0	5	10009803	0	0	0	0	0	1	10008903	1	0	0	0
210072	2	0	13	0	0	0	0	0	0	0	0	0	210069001	4	0	0	0
210072	3	1	4	0	5	10008903	0	0	0	0	0	1	10008103	1	0	0	0
210072	4	0	13	0	0	0	0	0	0	0	0	0	210069001	5	0	0	0
210072	5	1	6	0	5	10008103	0	0	0	0	0	1	10003603	1	0	0	0
210072	6	0	13	0	0	0	0	0	0	0	0	0	210069001	6	0	0	0
210072	7	1	8	0	5	10003603	0	0	0	0	0	1	10003703	1	0	0	0
210072	8	0	13	0	0	0	0	0	0	0	0	0	210069001	7	0	0	0
210072	9	1	10	0	5	10003703	0	0	0	0	0	1	10004303	1	0	0	0
210072	10	0	13	0	0	0	0	0	0	0	0	0	210069001	8	0	0	0
210072	11	1	12	0	5	10004303	0	0	0	0	0	1	10009203	1	0	0	0
210072	12	0	13	0	0	0	0	0	0	0	0	0	210069001	9	0	0	0
210072	13	0	0	0	0	0	0	0	0	0	0	4	10001401	500050	0	0	1
210073	1	1	2	0	5	10008903	0	0	0	0	0	1	10008103	1	0	0	0
210073	2	0	11	0	0	0	0	0	0	0	0	0	210069001	5	0	0	0
210073	3	1	4	0	5	10008103	0	0	0	0	0	1	10003603	1	0	0	0
210073	4	0	11	0	0	0	0	0	0	0	0	0	210069001	6	0	0	0
210073	5	1	6	0	5	10003603	0	0	0	0	0	1	10003703	1	0	0	0
210073	6	0	11	0	0	0	0	0	0	0	0	0	210069001	7	0	0	0
210073	7	1	8	0	5	10003703	0	0	0	0	0	1	10004303	1	0	0	0
210073	8	0	11	0	0	0	0	0	0	0	0	0	210069001	8	0	0	0
210073	9	1	10	0	5	10004303	0	0	0	0	0	1	10009203	1	0	0	0
210073	10	0	11	0	0	0	0	0	0	0	0	0	210069001	9	0	0	0
210073	11	0	0	0	0	0	0	0	0	0	0	4	10001401	500050	0	0	1
210074	1	1	2	0	5	10008103	0	0	0	0	0	1	10003603	1	0	0	0
210074	2	0	9	0	0	0	0	0	0	0	0	0	210069001	6	0	0	0
210074	3	1	4	0	5	10003603	0	0	0	0	0	1	10003703	1	0	0	0
210074	4	0	9	0	0	0	0	0	0	0	0	0	210069001	7	0	0	0
210074	5	1	6	0	5	10003703	0	0	0	0	0	1	10004303	1	0	0	0
210074	6	0	9	0	0	0	0	0	0	0	0	0	210069001	8	0	0	0
210074	7	1	8	0	5	10004303	0	0	0	0	0	1	10009203	1	0	0	0
210074	8	0	9	0	0	0	0	0	0	0	0	0	210069001	9	0	0	0
210074	9	0	0	0	0	0	0	0	0	0	0	4	10001401	500050	0	0	1
210075	1	1	2	0	5	10003603	0	0	0	0	0	1	10003703	1	0	0	0
210075	2	0	7	0	0	0	0	0	0	0	0	0	210069001	7	0	0	0
210075	3	1	4	0	5	10003703	0	0	0	0	0	1	10004303	1	0	0	0
210075	4	0	7	0	0	0	0	0	0	0	0	0	210069001	8	0	0	0
210075	5	1	6	0	5	10004303	0	0	0	0	0	1	10009203	1	0	0	0
210075	6	0	7	0	0	0	0	0	0	0	0	0	210069001	9	0	0	0
210075	7	0	0	0	0	0	0	0	0	0	0	4	10001401	500050	0	0	1
210076	1	1	2	0	5	10003703	0	0	0	0	0	1	10004303	1	0	0	0
210076	2	0	5	0	0	0	0	0	0	0	0	0	210069001	8	0	0	0
210076	3	1	4	0	5	10004303	0	0	0	0	0	1	10009203	1	0	0	0
210076	4	0	5	0	0	0	0	0	0	0	0	0	210069001	9	0	0	0
210076	5	0	0	0	0	0	0	0	0	0	0	4	10001401	500050	0	0	1
210077	1	1	2	0	5	10004303	0	0	0	0	0	1	10009203	1	0	0	0
210077	2	0	3	0	0	0	0	0	0	0	0	0	210069001	9	0	0	0
210077	3	0	0	0	0	0	0	0	0	0	0	4	10001401	500050	0	0	1
210080	1	1	2	0	6	2	0	0	0	0	0	1	10001103	0	0	0	0
210080	2	0	3	0	0	0	0	0	0	0	0	0	210080001	1	0	0	0
210080	3	0	4	0	0	0	0	0	0	0	0	0	210080001	2	0	0	0
210080	4	0	5	0	0	0	0	0	0	0	0	0	210080001	3	0	0	0
210080	5	0	0	0	0	0	0	0	0	0	0	0	210080001	4	0	0	0
210081	1	1	2	0	5	10002103	0	0	0	0	0	0	210081001	1	0	0	0
210081	2	0	0	0	0	0	0	0	0	0	0	0	210081001	2	0	0	0
210081	3	1	3	0	5	10001401	0	0	0	0	0	0	210081001	3	0	0	0
210081	4	0	0	0	0	0	0	0	0	0	0	0	210081001	4	0	0	0
210082	1	1	2	0	0	0	0	0	0	0	0	0	210082001	1	0	0	0
210082	2	0	3	0	0	0	0	0	0	0	0	0	210082001	2	0	0	0
210082	3	0	4	0	0	0	0	0	0	0	0	0	210082001	3	0	0	0
210082	4	0	0	0	0	0	0	0	0	0	0	0	210082001	4	0	0	0
210083	1	1	2	0	0	0	0	0	0	0	0	0	210083001	1	0	0	0
210083	2	0	3	0	0	0	0	0	0	0	0	0	210083001	2	0	0	0
210083	3	0	4	0	0	0	0	0	0	0	0	0	210083001	3	0	0	0
210083	4	0	0	0	0	0	0	0	0	0	0	0	210083001	4	0	0	0
210084	1	1	2	0	0	0	0	0	0	0	0	0	210084001	1	0	0	0
210084	2	0	3	0	0	0	0	0	0	0	0	0	210084001	2	0	0	0
210084	3	0	4	0	0	0	0	0	0	0	0	0	210084001	3	0	0	0
210084	4	0	0	0	0	0	0	0	0	0	0	0	210084001	4	0	0	0
210085	1	1	2	0	0	0	0	0	0	0	0	0	210085001	1	0	0	0
210085	2	0	3	0	0	0	0	0	0	0	0	0	210085001	2	0	0	0
210085	3	0	4	0	0	0	0	0	0	0	0	0	210085001	3	0	0	0
210085	4	0	0	0	0	0	0	0	0	0	0	0	210085001	4	0	0	0
210086	1	1	2	0	9	1	0	0	0	0	0	1	10014103	1	0	0	0
210086	2	0	3	0	0	0	0	0	0	0	0	1	10006602	1	0	0	0
210086	3	0	4	0	0	0	0	0	0	0	0	0	210086001	1	0	0	0
210086	4	0	5	0	0	0	0	0	0	0	0	0	210086001	2	0	0	0
210086	5	0	6	0	0	0	0	0	0	0	0	0	210086001	3	0	0	0
210086	6	0	7	0	0	0	0	0	0	0	0	0	210086001	4	0	0	0
210086	7	0	8	0	0	0	0	0	0	0	0	0	210086001	5	0	0	0
210086	8	0	9	0	0	0	0	0	0	0	0	0	210086001	6	0	0	0
210086	9	0	10	0	0	0	0	0	0	0	0	4	100014001	500050	0	0	0
210086	10	0	0	0	0	0	0	0	0	0	0	4	100057002	500050	0	0	0
210086	11	1	0	0	4	10014103	1	2	2520	0	0	0	210086001	11	0	0	0
210086	12	1	13	0	0	0	0	0	0	0	0	0	210086001	7	0	0	0
210086	13	0	14	0	0	0	0	0	0	0	0	0	210086001	8	0	0	0
210086	14	0	15	0	0	0	0	0	0	0	0	0	210086001	9	0	0	0
210086	15	0	0	0	0	0	0	0	0	0	0	0	210086001	10	0	0	0
210087	1	1	0	0	9	1	0	0	0	0	0	0	210087001	1	0	0	0
210088	1	1	2	0	0	0	0	0	0	0	0	0	210088001	1	0	0	0
210088	2	0	3	0	0	0	0	0	0	0	0	0	210088001	2	0	0	0
210088	3	0	4	0	0	0	0	0	0	0	0	0	210088001	3	0	0	0
210088	4	0	0	0	0	0	0	0	0	0	0	0	210088001	4	0	0	0
210088	5	1	6	0	6	3	0	0	0	0	0	0	210088001	5	0	0	0
210088	6	0	7	0	0	0	0	0	0	0	0	0	210088001	6	0	0	0
210088	7	0	8	0	0	0	0	0	0	0	0	0	210088001	7	0	0	0
210088	8	0	0	0	0	0	0	0	0	0	0	0	210088001	8	0	0	0
210088	9	1	0	0	9	1	0	0	0	0	0	0	210088001	9	0	0	0
210089	1	1	2	0	0	0	0	0	0	0	0	0	210089001	1	0	0	0
210089	2	0	3	0	0	0	0	0	0	0	0	0	210089001	2	0	0	0
210089	3	0	4	0	0	0	0	0	0	0	0	0	210089001	3	0	0	0
210089	4	0	5	0	0	0	0	0	0	0	0	0	210089001	4	0	0	0
210089	5	0	0	0	0	0	0	0	0	0	0	0	210089001	5	0	0	0
210089	6	1	7	0	9	1	0	0	0	0	0	0	210089001	6	0	0	0
210089	7	0	8	0	0	0	0	0	0	0	0	0	210089001	7	0	0	0
210089	8	0	9	0	0	0	0	0	0	0	0	0	210089001	8	0	0	0
210089	9	0	10	0	0	0	0	0	0	0	0	0	210089001	9	0	0	0
210089	10	0	0	0	0	0	0	0	0	0	0	0	210089001	10	0	0	0
210091	1	1	2	0	0	0	0	0	0	0	0	0	210089001	1	0	0	0
210091	2	0	3	0	0	0	0	0	0	0	0	0	210089001	2	0	0	0
210091	3	0	4	0	0	0	0	0	0	0	0	0	210089001	3	0	0	0
210091	4	0	5	0	0	0	0	0	0	0	0	0	210089001	4	0	0	0
210091	5	0	0	0	0	0	0	0	0	0	0	0	210089001	5	0	0	0
210091	6	1	7	0	9	1	0	0	0	0	0	0	210089001	6	0	0	0
210091	7	0	8	0	0	0	0	0	0	0	0	0	210089001	7	0	0	0
210091	8	0	9	0	0	0	0	0	0	0	0	0	210089001	8	0	0	0
210091	9	0	10	0	0	0	0	0	0	0	0	0	210089001	9	0	0	0
210091	10	0	0	0	0	0	0	0	0	0	0	0	210089001	10	0	0	0
210091	11	1	12	0	9	0	0	0	0	0	0	0	210091001	1	0	0	0
210091	12	0	13	0	0	0	0	0	0	0	0	0	210091001	2	0	0	0
210091	13	0	14	0	0	0	0	0	0	0	0	0	210091001	3	0	0	0
210091	14	0	15	0	0	0	0	0	0	0	0	0	210091001	4	0	0	0
210091	15	0	16	0	0	0	0	0	0	0	0	0	210091001	5	0	0	0
210091	16	0	0	0	0	0	0	0	0	0	0	0	210091001	6	0	0	0
210100	1	1	2	0	0	0	0	0	0	0	0	0	210100001	1	0	0	0
210100	2	0	3	0	0	0	0	0	0	0	0	4	10005306	600021	0	0	0
210100	3	0	0	0	0	0	0	0	0	0	0	4	10005306	500031	0	0	0
210101	1	1	2	0	5	10001003	0	0	0	0	0	1	10001104	1	0	0	0
210101	2	0	19	0	0	0	0	0	0	0	0	0	210101001	2	0	0	0
210101	3	1	4	0	5	10001104	0	0	0	0	0	1	10001503	1	0	0	0
210101	4	0	19	0	0	0	0	0	0	0	0	0	210101001	3	0	0	0
210101	5	1	6	0	5	10001503	0	0	0	0	0	1	10024503	1	0	0	0
210101	6	0	19	0	0	0	0	0	0	0	0	0	210101001	4	0	0	0
210101	7	1	8	0	5	10024503	0	0	0	0	0	1	10007403	1	0	0	0
210101	8	0	19	0	0	0	0	0	0	0	0	0	210101001	5	0	0	0
210101	9	1	10	0	5	10007403	0	0	0	0	0	1	10003803	1	0	0	0
210101	10	0	19	0	0	0	0	0	0	0	0	0	210101001	6	0	0	0
210101	11	1	12	0	5	10003803	0	0	0	0	0	1	10009903	1	0	0	0
210101	12	0	19	0	0	0	0	0	0	0	0	0	210101001	7	0	0	0
210101	13	1	14	0	5	10009903	0	0	0	0	0	1	10004403	1	0	0	0
210101	14	0	19	0	0	0	0	0	0	0	0	0	210101001	8	0	0	0
210101	15	1	16	0	5	10004403	0	0	0	0	0	1	10001804	1	0	0	0
210101	16	0	19	0	0	0	0	0	0	0	0	0	210101001	9	0	0	0
210101	17	1	18	0	5	10001804	0	0	0	0	0	1	10001401	1	0	0	0
210101	18	0	0	0	0	0	0	0	0	0	0	0	210101001	10	0	0	0
210101	19	0	0	0	0	0	0	0	0	0	0	4	10001401	500050	0	0	1
210101	20	1	0	0	0	0	0	0	0	0	0	0	210101001	1	0	0	0
210101	21	1	22	0	5	10001401	0	0	0	0	0	0	210101001	11	0	0	0
210101	22	0	23	0	0	0	0	0	0	0	0	0	210101001	12	0	0	0
210101	23	0	0	0	0	0	0	0	0	0	0	0	210101001	13	0	0	0
210103	1	1	2	0	9	1	0	0	0	0	0	0	210103001	1	0	0	0
210103	2	0	3	0	0	0	0	0	0	0	0	0	210103001	2	0	0	0
210103	3	0	4	0	0	0	0	0	0	0	0	0	210103001	3	0	0	0
210103	4	0	0	0	0	0	0	0	0	0	0	0	210103001	4	0	0	0
210107	1	1	0	0	9	1	0	0	0	0	0	0	210107001	1	0	0	0
210108	1	1	2	0	4	10005703	0	0	0	0	0	0	210108001	1	0	0	0
210108	2	0	3	0	0	0	0	0	0	0	0	0	210108001	2	0	0	0
210108	3	0	4	0	0	0	0	0	0	0	0	0	210108001	3	0	0	0
210108	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
210108	5	1	6	0	0	0	0	0	0	0	0	4	10001401	700007	0	0	0
210108	6	0	0	0	0	0	0	0	0	0	0	6	20000016	0	0	0	0
210109	1	1	2	0	9	1	0	0	0	0	0	0	210109001	1	0	0	0
210109	2	0	0	0	0	0	0	0	0	0	0	0	210109001	2	0	0	0
210111	1	1	0	0	0	0	0	0	0	0	0	0	210111001	1	0	0	0
400002	1	1	0	0	6	1	0	0	0	0	0	4	91000206	600021	0	0	0
400003	1	1	0	0	6	1	0	0	0	0	0	0	20000010	8	0	0	0
400003	2	1	0	0	2	10001401	0	0	0	0	0	0	20000010	9	0	0	0
400003	3	1	0	0	7	0	0	0	0	0	0	0	20000010	10	0	0	0
400003	4	1	0	0	8	0	0	0	0	0	0	0	20000010	11	0	0	0
400004	1	1	2	0	6	1	0	0	0	0	0	0	20000013	1	0	0	0
400004	2	0	3	0	0	0	0	0	0	0	0	0	20000013	2	0	0	0
400004	3	0	4	0	0	0	0	0	0	0	0	0	20000013	3	0	0	0
400004	4	0	5	0	0	0	0	0	0	0	0	0	20000013	4	0	0	0
400004	5	0	0	0	0	0	0	0	0	0	0	0	20000013	5	0	0	0
700005	1	1	2	0	0	0	0	0	0	0	0	0	70000001	1	0	0	0
700005	2	0	3	0	0	0	0	0	0	0	0	0	70000001	2	0	0	0
700005	3	0	4	0	0	0	0	0	0	0	0	0	70000001	3	0	0	0
700005	4	0	5	0	0	0	0	0	0	0	0	0	70000001	4	0	0	0
700005	5	0	6	0	0	0	0	0	0	0	0	0	70000001	5	0	0	0
700005	6	0	7	0	0	0	0	0	0	0	0	0	70000001	6	0	0	0
700005	7	0	0	0	0	0	0	0	0	0	0	0	70000001	7	0	0	0
700005	8	1	0	0	5	10009205	0	0	0	0	0	6	10001008	0	0	0	0
700005	9	1	0	0	5	10009403	0	0	0	0	0	6	10001009	0	0	0	0
700005	10	1	0	0	5	10009103	0	0	0	0	0	6	10001010	0	0	0	0
700005	11	1	0	0	5	10001401	0	0	0	0	0	6	10001011	0	0	0	0
700005	12	1	13	0	6	0	4	4	1	4	0	0	70000001	8	0	0	0
700005	13	0	0	14	0	0	8	0	10001008	0	0	1	10009205	1	9	0	0
700005	14	0	15	0	0	0	0	0	0	0	0	1	10009403	1	8	0	0
700005	15	0	16	0	0	0	0	0	0	0	0	0	70000001	9	0	0	0
700005	16	0	17	0	0	0	0	0	0	0	0	0	70000001	10	0	0	0
700005	17	0	18	0	0	0	0	0	0	0	0	0	70000001	11	0	0	0
700005	18	0	19	0	0	0	0	0	0	0	0	4	10009205	900006	0	0	0
700005	19	0	20	0	0	0	0	0	0	0	0	4	10009403	900006	0	0	0
700005	20	0	21	0	0	0	0	0	0	0	0	6	10001007	0	0	0	0
700005	21	0	0	0	0	0	0	0	0	0	0	4	10009205	900006	0	0	0
700005	22	1	23	0	6	0	8	0	10001007	0	0	4	99999999	500000	0	0	1
700005	23	0	24	0	0	0	4	4	1	3	0	4	99999999	500000	0	0	1
700005	24	0	27	25	0	0	8	0	10001012	0	0	4	99999999	500000	0	0	0
700005	25	0	26	29	0	0	8	0	10001008	0	0	4	99999999	500000	0	0	0
700005	26	0	29	28	0	10009205	1	1	0	0	0	6	10001013	0	0	0	0
700005	27	0	0	29	0	0	8	0	10001012	0	0	1	10009205	1	32	1	0
700005	28	0	0	29	0	0	8	5	10001013	0	0	1	10009205	1	32	1	0
700005	29	0	0	30	0	0	8	0	10001009	0	0	1	10009403	1	33	0	0
700005	30	0	0	31	0	0	8	0	10001010	0	0	1	10009103	0	38	0	0
700005	31	0	0	32	0	0	8	0	10001011	0	0	1	10001401	0	39	0	0
700005	32	0	33	0	0	0	0	0	0	0	0	0	70000001	12	0	0	0
700005	33	0	34	0	0	0	0	0	0	0	0	0	70000001	13	0	0	0
700005	34	0	35	0	0	0	0	0	0	0	0	0	70000001	14	0	0	0
700005	35	0	36	0	0	0	0	0	0	0	0	0	70000001	15	0	0	0
700005	36	0	37	0	0	0	0	0	0	0	0	0	70000001	16	0	0	0
700005	37	0	38	0	0	0	0	0	0	0	0	0	70000001	17	0	0	0
700005	38	0	39	0	0	0	0	0	0	0	0	0	70000001	18	0	0	0
700005	39	0	40	0	0	0	0	0	0	0	0	0	70000001	19	0	0	0
700005	40	0	41	0	0	0	0	0	0	0	0	0	70000001	20	0	0	0
700005	41	0	42	0	0	0	0	0	0	0	0	0	70000001	21	0	0	0
700005	42	0	43	0	0	0	0	0	0	0	0	0	70000001	22	0	0	0
700005	43	0	44	0	0	0	0	0	0	0	0	0	70000001	23	0	0	0
700005	44	0	45	0	0	0	0	0	0	0	0	2	10009205	0	0	0	0
700005	45	0	46	0	0	0	0	0	0	0	0	2	10009403	0	0	0	0
700005	46	0	47	0	0	0	0	0	0	0	0	0	70000001	24	0	0	0
700005	47	0	48	0	0	0	0	0	0	0	0	0	70000001	25	0	0	0
700005	48	0	49	0	0	0	0	0	0	0	0	0	70000001	26	0	0	0
700005	49	0	50	0	0	0	0	0	0	0	0	0	70000001	27	0	0	0
700005	50	0	51	0	0	0	0	0	0	0	0	0	70000001	28	0	0	0
700005	51	0	52	0	0	0	0	0	0	0	0	1	10010202	1	64	0	0
700005	52	0	53	0	0	0	0	0	0	0	0	1	10010302	1	63	0	0
700005	53	0	54	0	0	0	0	0	0	0	0	1	10010302	1	62	0	0
700005	54	0	55	0	0	0	0	0	0	0	0	1	10010202	1	61	0	0
700005	55	0	56	0	0	0	0	0	0	0	0	1	10010202	1	34	0	0
700005	56	0	57	0	0	0	0	0	0	0	0	1	10010302	1	40	0	0
700005	57	0	58	0	0	0	0	0	0	0	0	1	10010302	1	30	0	0
700005	58	0	59	0	0	0	0	0	0	0	0	1	10010202	1	24	0	0
700005	59	0	60	0	0	0	0	0	0	0	0	1	10010202	1	8	0	0
700005	60	0	61	0	0	0	0	0	0	0	0	1	10010302	1	9	0	0
700005	61	0	62	0	0	0	0	0	0	0	0	1	10010302	1	14	0	0
700005	62	0	63	0	0	0	0	0	0	0	0	1	10010202	1	15	0	0
700005	63	0	64	0	0	0	0	0	0	0	0	0	70000001	29	0	0	0
700005	64	0	65	0	0	0	0	0	0	0	0	0	70000001	30	0	0	0
700005	65	0	66	0	0	0	0	0	0	0	0	0	70000001	31	0	0	0
700005	66	0	67	0	0	0	0	0	0	0	0	0	70000001	32	0	0	0
700005	67	0	68	0	0	0	0	0	0	0	0	4	10009205	900007	0	0	0
700005	68	0	69	0	0	0	0	0	0	0	0	4	10009403	900007	0	0	0
700005	69	0	70	0	0	0	0	0	0	0	0	4	10009103	900007	0	0	0
700005	70	0	0	0	0	0	0	0	0	0	0	4	10001401	900007	0	0	0
700005	71	1	0	0	5	10009205	8	0	10001008	0	0	6	10001012	0	0	0	1
700008	1	1	2	0	0	0	0	0	0	0	0	0	70000002	1	0	0	0
700008	2	0	0	0	0	0	0	0	0	0	0	0	70000002	2	0	0	0
