#iID	s3DModel	sMaxImage	sHalfImage	iFriendly	sNpcName	sIntroduction	iBattleClass	iStarClass	iGenderType	iMartialType	sTitle
400088	HZ_piaoke03	0	0	0	成都居民	0	0	0	0	0	江湖游侠
400089	HZ_people14	0	0	0	成都居民	0	0	0	0	0	江湖游侠
400090	HZ_people04	0	0	0	阿宁	0	0	0	0	0	江湖游侠
400094	HZ_child02	0	0	0	闲聊小孩	0	0	0	0	0	江湖游侠
400095	HZ_child05	0	0	0	闲聊小孩	0	0	0	0	0	江湖游侠
400096	HZ_piaoke02	0	0	0	看竹书生	0	0	0	0	0	江湖游侠
400097	HZ_piaoke01	0	0	0	皮掌柜	0	0	0	0	0	江湖游侠
400099	HZ_fish	0	0	0	米店老板	0	0	0	0	0	江湖游侠
400100	LY_doubt03@action01	0	0	0	成都居民	0	0	0	0	0	江湖游侠
400102	LY_doubt02@action01	0	0	0	成都居民	0	0	0	0	0	江湖游侠
400103	HZ_maiyao	0	0	0	成都居民	0	0	0	0	0	江湖游侠
400105	LY_meatseller	0	0	0	副厨	0	0	0	0	0	江湖游侠
400106	DK_man07	0	0	0	貂产	0	0	0	0	0	江湖游侠
400107	HZ_cloth	0	0	0	喜善	0	0	0	0	0	江湖游侠
400108	HZ_maiyao	0	0	0	方婆婆	0	0	0	0	0	江湖游侠
400109	LZ_people04	0	0	0	梅婶	0	0	0	0	0	江湖游侠
400110	LY_fishergirl	0	0	0	兰芳	0	0	0	0	0	江湖游侠
400111	LY_fisher	0	0	0	李杨	0	0	0	0	0	江湖游侠
400112	HZ_word	0	0	0	义宏	0	0	0	0	0	江湖游侠
400113	HZ_umbrella	0	0	0	怡心	0	0	0	0	0	江湖游侠
400114	TL_gamble@action01	0	0	0	赌客	0	0	0	0	0	江湖游侠
400115	HZ_fish	0	0	0	姨婆	0	0	0	0	0	江湖游侠
400116	HZ_umbrella	0	0	0	芝兰	0	0	0	0	0	江湖游侠
500000	Guanfu_killer	B500006	500006	0	丁泓	锦衣卫	1	0	0	11	江湖游侠
500001	Guanfu_killer	B500006	500006	0	于进	隶属于皇帝的朝廷锦衣卫士	0	0	0	11	锦衣卫
500002	Guanfu_killer	B500006	500006	0	周沛	隶属于皇帝的朝廷锦衣卫士	0	0	0	11	锦衣卫
500003	HZ_people02	B500006	500006	0	路人甲	隶属于皇帝的朝廷锦衣卫士	0	0	0	0	江湖游侠
500004	HZ_people10	B500006	500006	0	路人乙	隶属于皇帝的朝廷锦衣卫士	0	0	0	0	江湖游侠
500005	HZ_people13	B500006	500006	0	路人丙	隶属于皇帝的朝廷锦衣卫士	0	0	0	0	江湖游侠
500006	Guanfu_killer	B500006	500006	0	锦衣卫甲	隶属于皇帝的朝廷锦衣卫士	0	0	0	11	锦衣卫
500007	Guanfu_killer	B500006	500006	0	锦衣卫乙	隶属于皇帝的朝廷锦衣卫士	0	0	0	11	锦衣卫
500008	Etc_oldmonk	0	0	0	和尚	东厂线－灵隐寺登场	0	0	0	0	江湖游侠
500009	Guanfu_killer	B500006	500006	0	东厂杀手甲	东厂杀手，为了任务连自己老妈都能杀	0	0	0	20	东厂杀手
500010	Guanfu_killer	B500006	500006	0	东厂杀手乙	东厂杀手，为了任务连自己老妈都能杀	0	0	0	20	东厂杀手
500020	TL_Pupil	B100130	100130	0	张强	0	0	0	0	0	江湖游侠
505001	LY_fisher	0	0	0	吕阿志	0	0	0	0	0	江湖游侠
505002	LZ_people03	0	0	0	吕陈春桃	0	0	0	0	0	江湖游侠
505003	LZ_people02	0	0	0	矿工阿盛	0	0	0	0	0	江湖游侠
505004	LY_people03	0	0	0	李老农	0	0	0	0	0	江湖游侠
505005	LY_fishergirl	0	0	0	李家闺女	0	0	0	0	0	江湖游侠
505006	LY_people04	0	0	0	小狗子	0	0	0	0	0	江湖游侠
505007	BC_Pupil	0	0	0	采药人	0	0	0	0	0	江湖游侠
505008	HZ_destiny	0	505008	0	郭达	0	0	0	0	0	江湖游侠
505009	LY_ironman2@stand01	0	0	0	行脚商	0	0	0	0	0	江湖游侠
505010	LY_customer03	0	0	0	李郎中	0	0	0	0	0	江湖游侠
505011	TS_pupil	B100121	100121	0	萧铠	0	0	0	0	0	江湖游侠
505012	Xiuluo_03	0	0	0	销魂	0	0	0	0	0	江湖游侠
505013	Xiuluo_03	0	0	0	腾蛇	0	0	0	0	0	江湖游侠
505014	Gb_pupil01	0	0	0	洪日庆	0	0	0	0	0	江湖游侠
505015	Xiuluo_03	B100133	100133	0	虹儿	0	0	0	0	0	江湖游侠
505016	Guanfu_emperor	B990039	990039	0	皇帝	老子就是朕，朕就是皇帝。	0	0	0	11	天下第一人
505017	Guanfu_emperor	B990039	990039	0	皇帝	老子就是朕，朕就是皇帝。	0	0	0	11	天下第一人
505018	Guanfu_emperor	B990039	990039	0	皇帝	老子就是朕，朕就是皇帝。	0	0	0	11	天下第一人
505019	Guanfu_emperor	B990039	990039	0	皇帝	老子就是朕，朕就是皇帝。	0	0	0	11	天下第一人
505020	Guanfu_emperor	B990039	990039	0	皇帝	老子就是朕，朕就是皇帝。	0	0	0	11	天下第一人
505021	Rogue03	B360087	360087	0	西域勇士	乞儿吉思族的勇士。	0	0	0	0	西域勇士
505022	Rogue04	B360088	360088	0	西域勇士	乞儿吉思族的勇士。	0	0	0	0	西域勇士
515001	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515002	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515003	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515004	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515005	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515006	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515007	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515008	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515009	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515010	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515011	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515012	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515013	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
515014	DL_pupil	B100068	100068	0	毒龙教众	0	0	0	0	8	江湖游侠
519001	LY_people09	0	0	0	彭俊杰	0	0	0	0	0	江湖游侠
519002	LY_people03	0	0	0	彭文琦	0	0	0	0	0	江湖游侠
519003	LY_flowerman	0	0	0	古志康	0	0	0	0	0	江湖游侠
519004	Kungonly	B519004	519004	0	公孙坚	0	0	0	0	1	江湖游侠
520001	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520002	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520004	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520005	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520006	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520008	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520012	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520013	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520014	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520015	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520016	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520017	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520018	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
520019	TL_Pupil	B100130	100130	0	天龙教众	0	0	0	0	1	江湖游侠
527001	HO_child01	0	0	0	西域小孩	0	0	0	0	0	江湖游侠
527002	HO_man01	0	0	0	西域男子	0	0	0	0	0	江湖游侠
527003	HO_man01	0	0	0	西域居民	0	0	0	0	0	江湖游侠
528001	Etc_oldmonk	0	0	0	住持	0	0	0	0	0	江湖游侠
550001	LY_meatseller	0	0	0	李央	0	0	0	0	0	江湖游侠
551001	LY_BonBon	B990035	990035	0	神火兵	强大的火器，对敌方造成伤害。	0	0	0	11	江湖游侠
551002	LY_BonBon	B990035	990035	0	神火兵	强大的火器，对敌方造成伤害。	0	0	0	11	江湖游侠
551003	LY_BonBon	B990035	990035	0	神火兵	强大的火器，对敌方造成伤害。	0	0	0	11	江湖游侠
551004	LY_BonBon	B990035	990035	0	神火兵	强大的火器，对敌方造成伤害。	0	0	0	11	江湖游侠
551005	LY_BonBon	B990035	990035	0	神火兵	强大的火器，对敌方造成伤害。	0	0	0	11	江湖游侠
551006	0	0	0	0	？？？	这个人到底是谁只有三个人知道，一个是老天、一个是我、另一个我不能说。	0	0	0	0	？？？
551007	0	0	0	0	阿隆	0	0	0	0	0	江湖游侠
551008	0	B360086	360086	0	村人	0	0	0	0	0	江湖游侠
900001	Player	B900001	900001	0	东方未明	0	0	0	0	2	江湖游侠
900002	Player	B900002	900002	0	东方未明	0	0	0	0	2	江湖游侠
900003	Player	B900003	900003	0	东方未明	0	0	0	0	2	江湖游侠
900004	Player	B900004	900004	0	东方未明	0	0	0	0	2	江湖游侠
900005	Player	B900005	900005	0	东方未明	0	0	0	0	2	江湖游侠
900101	WD_master	B900101	900101	0	卓人清	现任武当派掌门，武当派第二代首席大弟子。何秋娟的生父，曾与天山派掌门之妻易兰有过不为人知的交往。因方云华品性不端而担心武当派的未来，故有意将掌门之位传于为人淳厚的古实，却无意中埋下了武当派内乱的种子。	1	0	0	3	真武道人
900102	Sword_master	B900102	900102	0	西门玄	天剑门门主，性情刚烈，从不服输，年轻时便不断于各路高人比试以期提高其武学造诣。中年时随已逐渐收敛，但遇到上门挑战之人依然来之不拒。与长虹镖局总镖头关长虹、河洛大侠江天雄并称为洛阳三杰。	1	0	0	12	一剑擎天
900103	Blade_master	B900103	900103	0	夏侯城	从不与人比试。除了其门下弟子之外，外人很难见识到其真正武学的绝刀门门主。。	1	0	0	15	绝命一刀
900104	Jiang_Tian	B900104	900104	0	江天雄	为人外表正直，因行侠仗义为善一方而被称为河洛大侠。和天剑门门主西门玄、长虹镖局总镖头关长虹并称为洛阳三杰。	1	0	0	0	洛阳大侠
900105	TM_master	B900105	900105	0	唐飞	城府极深，无论何时脸上都挂着令人无法捉摸笑容的唐门现任门主。与中原各大门派历来不合。	1	0	0	14	笑里藏刀
900106	BG_master	B900106	900106	0	商鹤鸣	集武当太极所长而自创出八卦刀法和八卦掌法的八卦门创始人。因其招式太过迅猛凶险，和道家的修身养性之风截然不同，而被正道中人所不齿。但商鹤鸣却不以为耻，反而自诩为「当世第一武学大家」。	1	0	0	16	银髯金刀
900107	Gb_master	B900107	900107	0	柯降龙	身怀神龙腿法、降龙十八掌等绝学的前任丐帮帮主。为人行侠仗义，江湖上声望很高。平生最喜叫花鸡。	1	0	0	19	飞天神龙
900108	WD_ChiMaster	B900107	900107	0	张三丰	0	1	0	0	3	邋榻道人
910001	ETC_salamande	B910001	910001	0	沙罗曼蛇	可怕的毒蛇，被牠咬中一口就完蛋了。	1	0	0	6	打蛇打七寸
910002	Bear	B910002	910002	0	深山野熊	凶猛的大熊，皮粗肉厚，刀刃难伤，武功程度足以匹敌江湖小门派的掌门。曾被一东瀛拳士徒手打伤脑袋，变得更加愚蠢，但也益发凶暴了。	1	0	0	6	黑熊杀士
910003	BEAR_BABY	B910003	910003	0	幼熊	天真无邪的样子，长大后将成为人见人怕的猛兽。	0	0	0	6	幼熊
910004	CROCODILE	B910004	910004	0	鳄鱼	长吻锐齿、四肢短小、尾巴扁平有力、皮硬厚鳞。是沼泽浅水区的无情杀手。	0	0	0	6	鳄鱼
910005	WOLF_B	B910005	910005	0	黑狼	聪明，群居动物，适应力强，可在各种区域生存，雪地、森林、荒野皆有牠的踪迹。常有旅人死在狼爪利齿下。	0	0	0	6	黑狼
910006	WOLF_B_B	B910006	910006	0	小黑狼	天真无邪的样子，长大后将成为人见人怕的猛兽。	0	0	0	6	幼年黑狼
910007	WOLF_W	B910007	910007	0	白狼	聪明，群居动物，适应力强，可在各种区域生存，雪地、森林、荒野皆有牠的踪迹。常有旅人死在狼爪利齿下。	0	0	0	6	白狼
910008	WOLF_W_B	B910008	910008	0	小白狼	天真无邪的样子，长大后将成为人见人怕的猛兽。	0	0	0	6	幼年白狼
910009	WOLF_Y	B910009	910009	0	棕狼	聪明，群居动物，适应力强，可在各种区域生存，雪地、森林、荒野皆有牠的踪迹。常有旅人死在狼爪利齿下。	0	0	0	6	棕狼
910010	WOLF_Y_B	B910010	910010	0	小棕狼	天真无邪的样子，长大后将成为人见人怕的猛兽。	0	0	0	6	幼年棕狼
910011	ChickenF	B910011	910011	0	母鸡	常见的家禽，是农家蛋、肉的来源。母鸡没有鸡冠，会下蛋，不会啼叫，只会咯咯叫。	0	0	0	6	母鸡
910012	ChickenM	B910012	910012	0	公鸡	常见的家禽，是农家蛋、肉的来源。公鸡有鸡冠，会啼叫，有人用来报时。	0	0	0	6	公鸡
910013	Eagle	B100143	100143	0	老鹰	目光锐利，指爪尖锐的猛禽。	0	0	0	6	老鹰
910014	BEAR_BABY	B910002	910002	0	幼熊	天真无邪的样子，长大后将成为人见人怕的猛兽。	0	0	0	6	幼熊
990001	Heluo_Neo	0	0	0	NEO	0	0	0	0	0	0
990002	Heluo_Jun	0	0	0	阿竣	0	0	0	0	0	0
990003	Heluo_Yagu	0	0	0	亚古	0	0	0	0	0	0
990004	Heluo_Shaq	0	0	0	SHAQ	0	0	0	0	0	0
990005	Heluo_Keven	0	0	0	KEVEN	0	0	0	0	0	0
990006	Heluo_AZhi	0	0	0	阿志	0	0	0	0	0	0
990007	Heluo_Preserved	0	0	0	冠宏	0	0	0	0	0	0
990008	Heluo_Dong	0	0	0	东东	0	0	0	0	0	0
990009	Heluo_Gao	0	0	0	小高	0	0	0	0	0	0
990010	Heluo_Kuro	0	0	0	姿伶	0	0	0	0	0	0
990011	Heluo_Ritsu	0	0	0	小律	0	0	0	0	0	0
990012	Heluo_Xuan	0	0	0	文宣	0	0	0	0	0	0
990013	Heluo_Huang	0	0	0	小黄	0	0	0	0	0	0
990014	Etc_jp01	0	0	0	江翠	0	0	0	0	0	0
990015	Xyg_Fly	B990015	990015	0	谷云飞	号称辽东大侠，为人极重义气，行事作风端正，是个人人称誉的君子。	0	0	0	0	辽东大侠
990016	Heluo_Huang	0	0	0	神秘声音	0	0	0	0	0	0
990017	W_pupil	B100140	100140	0	利多仁波切	利空法王的师弟，因偷师少林武学而被软禁于少林寺多年。性好女色，为人阴狠卑劣，然武学天分极高，甚至超越了师兄利空法王。	1	0	0	28	盗经淫僧
990018	LY_fishergirl	0	100152	0	秋香	0	0	0	0	0	江湖游侠
990019	Jiang_Pupil	0	0	0	华府家丁	0	0	0	0	0	江湖游侠
990020	Jiang_Pupil	0	0	0	冬香	0	0	0	0	0	江湖游侠
990021	Jiang_yu	B100075	100075	0	史燕	0	0	0	0	0	盗墓燕
990022	Jiang_fake	0	990022	0	雷震天	0	0	0	0	0	轰天槌
990023	Guanfu_leaf	B990023	990023	0	叶孤	朝鲜四大高手，剑法冠绝朝鲜国，个性自傲，一直想与尹世允分个高下。	0	0	0	11	朝鲜神剑
990024	Guanfu_flower	B990024	990024	0	花玖瑟	朝鲜四大高手，生来便目不识物，但凭着超乎常人的触觉与嗅觉而练就绝世武功。	0	0	0	11	花间诗人
990025	Guanfu_bird	B990025	990025	0	金熙凤	朝鲜四大高手，自称风流而不下流，有着足以倾倒天下美女的容颜。擅长指功，可以肉指抵抗刀剑。	0	0	0	11	神来一指
990026	Guanfu_snow	B990026	990026	0	尹世允	朝鲜四大高手，刀后尹嫫欣之子。命犯天煞孤星，早已下定决心此生只与魔刀为伴。	0	0	0	11	天煞孤星
990027	Guanfu_noface	B990027	990027	0	玄漓公	练就天残神功的奇人，自幼就被送入宫中。精于易容，老谋深算，在天意城的杀手代称是：「缺」。	0	0	0	11	西厂统领
990028	Guanfu_buddha	B990028	990028	0	阳第上人	当今朝廷的国师，武功集西域与天竺、以及中土少林寺之长，实力犹胜少林方丈。	0	0	0	11	大明国师
990029	TL_tlpupil	B990029	990029	0	南宫龙飞	天王旧部，是教众当中的统领与队长。	0	0	0	1	天龙队长
990030	Pili_master	B990030	990030	0	秦斯龙	霹雳帮主，秦红殇的父亲。	0	0	0	7	霹雳兵燹
990031	etc_princess	B990031	990031	1	薇霓公主	西域乞儿吉思族的公主，虽有着属于少女的天真纯善，却因父亲年迈，逐渐肩负起族中大事，勉力周旋于大臣与附近动荡的部族间。	0	0	0	0	鹰族公主
990032	0	0	0	0	被俘虏的男人	0	0	0	0	0	浪的男宠
990033	LY_boss	0	0	0	皮掌柜	0	0	0	0	0	江湖游侠
990034	LY_white	0	0	0	海棉葆	0	0	0	0	0	江湖游侠
990035	LY_BonBon	B990035	990035	0	神火兵	强大的火器，对敌方造成伤害。	0	0	0	11	江湖游侠
990036	Guanfu_killer	B500006	500006	0	锦衣卫	隶属于皇帝的西厂锦衣卫士	0	0	0	11	锦衣卫
990037	LY_soldier3	B990037	990037	0	铁枪队	朝廷的铁枪部队，精于枪术。	0	0	0	11	铁枪队
990038	LY_soldier4	B360078	360078	0	大刀队	朝廷的大刀部队，精于刀法。	0	0	0	11	大刀队
990039	Guanfu_emperor	B990039	990039	0	皇帝	老子就是朕，朕就是皇帝。	0	0	0	11	天下第一人
990040	Guanfu_emperor	B990040	990040	0	皇帝	恢复正常的皇帝。	0	0	0	11	天下第一人
990041	0	0	0	0	老仆	玩家客串	0	0	0	0	0
990042	0	0	0	0	吴寥	玩家客串	0	0	0	0	0
990043	0	0	0	0	小乞丐	玩家客串成都街头	0	0	0	0	0
990044	0	0	0	0	元宝	玩家客串洛阳衙门	0	0	0	0	0
990045	0	0	0	0	沐馨	玩家客串洛阳仙草	0	0	0	0	0
990046	0	0	0	0	杨妇人	玩家客串杭州	0	0	0	0	0
990047	0	0	0	0	文晴生	玩家客串杭州	0	0	0	0	0
990048	0	0	0	0	越流风	玩家客串杭州	0	0	0	0	0
990049	0	B360068	360068	0	硕麒	玩家客串杭州	0	0	0	0	0
990050	0	B100142	100142	0	黄旻	玩家客串杭州	0	0	0	0	0
990051	0	0	360085	0	胡非	玩家客串杭州	0	0	0	0	0
990052	0	0	100068	0	程素	玩家客串杭州	0	0	0	0	0
990053	0	0	360084	0	盲眼女子	玩家客串杭州	0	0	0	0	0
990054	Guanfu_noface	B990027	990027	0	无相	无相神功的虚无形体。	0	0	0	11	虚无形体
990055	Guanfu_noface	B990027	990027	0	无我	无相神功的虚无形体。	0	0	0	11	虚无形体
990056	Guanfu_noface	B990027	990027	0	无欲	无相神功的虚无形体。	0	0	0	11	虚无形体
990057	Guanfu_noface	B990027	990027	0	无常	无相神功的虚无形体。	0	0	0	11	虚无形体
990058	Etc_jpassa	B360068	360068	0	天意忍者	天意忍者，受过极为严苛的忍术训练，对天意城主忠心不二。	0	0	0	10	黑衣人
990059	Etc_jpassa	B360068	360068	0	天意放毒忍者	天意忍者，杀手-毒的部下，受过极为严苛的忍术和毒术训练，对天意城主忠心不二。	0	0	0	10	黑衣人
990060	Etc_jpassa	B360068	360068	0	天意放毒忍者	天意忍者，杀手-毒的部下，受过极为严苛的忍术和毒术训练，对天意城主忠心不二。	0	0	0	10	黑衣人
990061	Etc_jpassa	B360068	360068	0	天意放毒忍者	天意忍者，杀手-毒的部下，受过极为严苛的忍术和毒术训练，对天意城主忠心不二。	0	0	0	10	黑衣人
990062	Etc_jpassa	B360068	360068	0	天意忍者	天意忍者，受过极为严苛的忍术训练，对天意城主忠心不二。	0	0	0	10	黑衣人
990063	Etc_jpassa	B360068	360068	0	天意忍者	天意忍者，受过极为严苛的忍术训练，对天意城主忠心不二。	0	0	0	10	黑衣人
990064	Etc_jpassa	B360068	360068	0	天意忍者	天意忍者，受过极为严苛的忍术训练，对天意城主忠心不二。	0	0	0	10	黑衣人
990065	Etc_jpassa	B360068	360068	0	天意忍者	天意忍者，受过极为严苛的忍术训练，对天意城主忠心不二。	0	0	0	10	黑衣人
990066	Etc_jpassa	B360068	360068	0	天意忍者	天意忍者，受过极为严苛的忍术训练，对天意城主忠心不二。	0	0	0	10	黑衣人
990067	Etc_jpassa	B360068	360068	0	天意忍者	天意忍者，受过极为严苛的忍术训练，对天意城主忠心不二。	0	0	0	10	黑衣人
990068	Guanfu_killer	B500006	500006	0	锦衣卫	隶属于皇帝的西厂锦衣卫士	0	0	0	11	锦衣卫
990069	Guanfu_pupil	B100117	100117	0	衙门官兵	衙门官兵，是个尽忠职守的好人	0	0	0	11	六扇门人
990070	Guanfu_pupil	B100117	100117	0	衙门官兵	衙门官兵，是个尽忠职守的好人	0	0	0	11	六扇门人
990071	Guanfu_pupil	B100117	100117	0	衙门官兵	衙门官兵，是个尽忠职守的好人	0	0	0	11	六扇门人
990072	Guanfu_pupil	B100117	100117	0	衙门官兵	衙门官兵，是个尽忠职守的好人	0	0	0	11	六扇门人
990073	Guanfu_killer	B500006	500006	0	锦衣卫	隶属于皇帝的西厂锦衣卫士	0	0	0	11	锦衣卫
990074	East_killer	B100116	100116	0	东厂杀手	东厂杀手，为了任务连自己老妈都能杀	1	0	0	20	东厂杀手
990075	East_killer	B100116	100116	0	东厂杀手	东厂杀手，为了任务连自己老妈都能杀	1	0	0	20	东厂杀手
990076	Biao_pupil	B100079	100079	0	长虹镖师	长虹镖局的镖师	1	0	0	13	长虹镖师
990077	Biao_pupil	B100079	100079	0	长虹镖师	长虹镖局的镖师	1	0	0	13	长虹镖师
990078	Biao_pupil	B100079	100079	0	长虹镖师	长虹镖局的镖师	1	0	0	13	长虹镖师
990079	TM_pupil	B100083	100083	0	唐门门人	唐门弟子	1	0	0	14	唐门门人
990080	TM_pupil	B100083	100083	0	唐门门人	唐门弟子	1	0	0	14	唐门门人
990081	TM_pupil	B100083	100083	0	唐门门人	唐门弟子	1	0	0	14	唐门门人
990082	Rogue_03	B360087	360085	0	西域游民	西域人民，因动乱逃难至中原。	0	0	0	0	西域游民
990083	Rogue_04	B360088	360085	0	西域游民	西域人民，因动乱逃难至中原。	0	0	0	0	西域游民
990084	Xyg_Xuan	B100015	100015	0	猪八戒	原为天庭中统领十万天河水兵的天蓬元帅，于蟠桃会上酒后调戏月宫嫦娥，被贬下凡，投错胎变成猪模样，后经观世音菩萨指点，拜唐僧为师，一同赴西天取经以补情劫过失。	1	0	0	2	春光灿烂猪八戒
990085	Xyg_Gingi	B100016	100016	0	唐僧	为佛祖弟子罗汉金蝉子转世，性格仁慈良善，却迂腐易误信人言。能以一首当当当当当，控制其徒孙悟空。	1	0	0	2	唐三藏
990086	Xyg_wanglong	B100021	100021	0	沙悟净	原是卷帘大将，失手打碎琉璃盏被贬下凡，盘踞在流沙河成为妖怪，以人为食，项下挂着九个骷髅，串为项链。其后被观世音菩萨指点成为唐僧徒弟一起赴西天取经	1	0	1	2	卷帘大将
990087	Wyg_Wine	B100026	100026	0	酒妖	忘忧七妖之一，埋于始皇陵中的酒坛所化，能发出浓烈的酒香，混乱他人的神智。	0	0	0	29	忘忧七妖
990088	Wyg_Chess	B100027	100027	0	棋妖	忘忧七妖之一，为珍珑棋局之棋所化，能操控人的意志。	0	0	0	29	忘忧七妖
990089	Wyg_Doctor	B100028	100028	0	药精	忘忧七妖之一，为天山雪莲所化，心地良善，为许多修道之人所觊觎。	0	0	0	29	忘忧七妖
990090	Wyg_Music	B100029	100029	0	琴妖	忘忧七妖之一，失落已久的古琴焦尾所化，能发出琴音操纵人的喜怒哀乐。	0	0	1	29	忘忧七妖
990091	Wyg_Book	B100030	100030	0	砚精	忘忧七妖之一，为王羲之案头一方端砚所化，落笔可封印他人之魂魄	1	0	0	29	忘忧七妖
990092	Wyg_Paint	B100031	100031	0	笔妖	忘忧七妖之一，为赵孟俯生前最后一支画笔所化，灌注了其对绘画的执念，能以画拘魂。	1	0	0	29	忘忧七妖
990093	Wyg_Flower2	B100419	100419	0	花妖	忘忧七妖之一，为洛阳牡丹所化，性格温和，能以花粉减缓他人的行动。	0	0	1	29	忘忧七妖
990094	Xyg_master	B100017	100017	0	逍遥大王	逍遥谷中的上古妖兽，自称逍遥大王，实力深不可测。	1	0	0	2	逍遥散人
990095	Xyg_Hu	B100019	100019	0	胡总管	逍遥大王之仆，本体为冷月宝刀所化，刀法精深。	1	0	0	2	雪山妖狐
990096	Etc_jpassa	B360068	360068	0	卡卡东	天意忍者，受过极为严苛的忍术训练，对天意城主忠心不二。	0	0	0	10	东瀛忍者
990097	Etc_jpassa	B360068	360068	0	冥人	天意忍者，受过极为严苛的忍术训练，对天意城主忠心不二。	0	0	0	10	东瀛忍者
990098	Etc_jpassa	B360068	360068	0	樱子	天意忍者，受过极为严苛的忍术训练，对天意城主忠心不二。	0	0	0	10	东瀛忍者
990099	Etc_jpassa	B360068	360068	0	佑柱	天意忍者，受过极为严苛的忍术训练，对天意城主忠心不二。	0	0	0	10	东瀛忍者
990100	Player_sw	B900004	900004	0	辟邪	你的心，你的欲望，你的未来。	0	0	0	0	幻影
990101	Player_sw	B900004	900004	0	辟邪	你的心，你的欲望，你的未来。	0	0	0	0	幻影
990102	Player_sw	B900004	900004	0	辟邪	你的心，你的欲望，你的未来。	0	0	0	0	幻影
990103	Player_sw	B900004	900004	0	辟邪	你的心，你的欲望，你的未来。	0	0	0	0	幻影
990104	Player_sw	B900004	900004	0	辟邪	你的心，你的欲望，你的未来。	0	0	0	0	幻影
990105	Player_sw	B900004	900004	0	辟邪	你的心，你的欲望，你的未来。	0	0	0	0	幻影
990106	Player_mu	B900003	900003	0	琴颠	八友之首，善抚琴。	0	0	0	0	幻影
990107	Player_hw	B900004	900004	0	棋魔	八友老二，善弈棋。	0	0	0	0	幻影
990108	Player_fan	B900005	900005	0	书呆	八友老三，善辩驳。	0	0	0	0	幻影
990109	Player_pen	B900006	900006	0	画狂	八友老四，善绘画。	0	0	0	0	幻影
990110	Player_hw	B900002	900002	0	神医	八友老五，善医道。	0	0	0	0	幻影
990111	Player_hw	B100014	100014	0	巧匠	八友老六，善机关。	0	0	0	0	幻影
990112	Player_un	B900006	900006	0	花痴	八友老七，善花艺。	0	0	0	0	幻影
990113	Player_un	B900003	900003	0	戏迷	八友老八，善戏曲。	0	0	0	0	幻影
990114	Player_hw	B900006	900006	0	聪辩先生	八友之师，虚竹子之大师兄，无瑕子之师伯祖。	0	0	0	0	幻影
990115	Player_un	B900002	900002	0	逍遥掌门	逍遥派第二代掌门，聪辩先生、虚竹子之师，无瑕子之曾师祖。	0	0	0	0	幻影
990116	TL_pupil	B100130	100130	0	孙烨	青城派弟子，燕宇的师弟，实际上却是天龙教派至青城派的卧底。	0	0	0	0	天龙教菁英
